SUM149R_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
NARR	0.01	1.797915	7.49018100596791	0.500000000000001
NARS	216.2595	176.2155	-0.295422679879398	0.0788301546570203
NARS2	19.8078	15.9606	-0.311553765603196	0.115215017596822
NASP	71.5679	73.04365	0.0294462111530002	0.764373584101683
NAT1	1.0074165	1.30428	0.372593351934494	0.0695978233661338
NAT10	63.49095	55.0174	-0.206663002083598	0.0921187606498279
NAT14	7.14781	5.87322	-0.283349606246645	0.157485077615857
NAT6	6.255725	7.876805	0.332433466922091	0.0201976200069038
NAT8L	6.60025	2.60562	-1.34089397236871	0.0139231074852022
NAT9	16.03755	13.9292	-0.203341361614675	0.22124846153904
NAV1	2.759935	1.44994	-0.928641088810488	0.0900247653625817
NAV2	9.775615	7.324145	-0.416527114370136	0.0497051738398381
NBAS	5.61358	5.300995	-0.0826579476818077	0.626729432094639
NBEA	0.693071	1.245385	0.845516749451207	0.0819996580120775
NBEAL1	0.7688845	0.794031	0.0464284369063245	0.922715717893854
NBEAL2	9.358025	9.7068	0.0527916839375255	0.641969607249335
NBL1	8.725635	7.59238	-0.20070792462197	0.562700711854118
NBN	27.8845	23.4499	-0.249881631579032	0.0187051442112179
NBPF1	3.39502	7.895285	1.21757127131569	0.012335856335648
NBPF14	0.8508935	0.8945045	0.0721101682666317	0.402628585878451
NBPF15	1.29678	1.150505	-0.172666492309284	0.0747372772640627
NBPF3	5.024415	6.931845	0.464283764404194	0.0534076677203666
NBPF9	1.84522	1.370385	-0.429211569579371	0.0981413798436638
NBR1	33.36785	37.8843	0.183141359069846	0.122202047675354
NBR2	3.45271	3.743755	0.116756860259213	0.286468658620501
NCAM1	0.7079935	2.234575	1.65819244706001	0.0148286992902049
NCAPD2	87.3549	113.178	0.373633012848498	0.0261102712553979
NCAPD3	12.61875	11.92415	-0.0816825765998499	0.216933099410141
NCAPG	26.76485	34.148	0.351461517098921	0.0660448932942682
NCAPG2	51.4915	51.89055	0.0111375294897912	0.680876223815078
NCAPH	13.9793	20.90145	0.580310909161352	0.0854977581948128
NCAPH2	23.64205	27.6331	0.225042282069024	0.0507222072920283
NCBP1	45.06795	45.8241	0.0240047181873493	0.647983306708917
NCBP2	53.16965	69.53875	0.387214164385865	0.0720795227887568
NCDN	11.58085	14.23555	0.297757086900096	0.0690825584444705
NCEH1	12.1239	22.3895	0.884968452745101	0.000183753269325843
NCF2	2.18839	0.5561185	-1.97640563218609	0.0187629438524203
NCF4	1.37929	0.2572055	-2.42293242161415	0.0664106924288368
NCK1	20.6572	20.941	0.0196856212640703	0.765403434548221
NCK2	18.16885	14.9579	-0.280559463211538	0.0674120224081129
NCKAP1	76.63705	60.3678	-0.344262802709224	0.00312615210563527
NCKAP5L	5.245335	7.649385	0.544308846475899	0.0259251736454058
NCKIPSD	14.6982	28.26095	0.943170475388206	0.00666166103563252
NCL	579.394	534.923	-0.115213508295269	0.131891838576638
NCLN	68.7066	74.8043	0.12267251149688	0.203961413701382
NCOA1	2.46966	3.30119	0.418673736727495	0.104628128011009
NCOA2	1.931175	1.11704	-0.78979805683451	0.165351115647582
NCOA3	10.67057	17.39655	0.705163982073019	0.0588917608614138
NCOA4	56.2093	66.3424	0.239122355461259	0.0227977053692169
NCOA5	29.28315	43.2083	0.561237716984002	0.0543863300737224
NCOA6	13.9676	11.40025	-0.293018687105191	0.263916248405044
NCOA7	13.2061	7.99763	-0.723560032178207	0.00137377432957224
NCOR1	17.4649	17.4668	0.000156941722297531	0.999541830002515
NCOR1P1	0.662397	1.0139715	0.614249058660276	0.480080416516717
NCOR2	20.89825	17.59215	-0.248450326883528	0.407780907801381
NCR3LG1	3.627995	1.505195	-1.26922206544579	0.0727098493863367
NCRUPAR	1.4968355	1.474585	-0.0216066935110608	0.972367858028611
NCS1	9.87315	3.74404	-1.39891459756368	0.0301947645320073
NCSTN	16.8635	13.01815	-0.37337955434353	0.024642997076443
NDC80	38.3878	36.6714	-0.0659925371715828	0.288322122694034
NDE1	10.43855	11.02545	0.0789162164125648	0.123125338396381
NDEL1	27.48185	37.4898	0.448019003626537	0.00563328688194448
NDFIP1	27.68185	33.12065	0.258790623669893	0.0184284315768831
NDFIP2	14.51545	18.99145	0.387760761374811	0.123148134810959
NDNL2	29.59075	35.0893	0.245884904362468	0.0499620408053068
NDOR1	18.7818	21.9218	0.223030929072472	0.0668912137099475
NDRG1	30.8525	48.91685	0.664944107809927	0.0219052154622203
NDRG3	11.05185	15.57845	0.4952638109702	0.0105218324367752
NDRG4	2.69982	2.353985	-0.197758097097531	0.186103501461747
NDST1	7.712525	3.885525	-0.989093716487001	0.114160929979264
NDST2	2.57427	5.73296	1.1551168358321	0.00328434891450499
NDUFA1	252.6405	228.746	-0.14333941582488	0.459555211701661
NDUFA10	17.45575	15.8454	-0.139638265290051	0.0314412361775402
NDUFA11	115.463	128.448	0.153753811373972	0.13042801891303
NDUFA12	131.3935	140.729	0.0990257474189945	0.355800557235722
NDUFA13	265.8385	263.7105	-0.0115950424709293	0.942853304605909
NDUFA2	68.27005	97.3171	0.511440520852113	0.0765057563743014
NDUFA3	75.0398	86.02295	0.197065624010968	0.319330276324847
NDUFA4	62.56965	66.9977	0.0986485354072675	0.414660694692205
NDUFA5	44.90795	40.634	-0.144283476061078	0.337932482590723
NDUFA6	57.68015	59.54425	0.0458872819346203	0.500083991885853
NDUFA7	90.0581	95.18385	0.0798607691082517	0.709469742813157
NDUFA8	172.8725	168.0965	-0.0404187019614652	0.640379064194058
NDUFA9	102.3398	76.4312	-0.421133732516225	0.114528335455569
NDUFAB1	352.943	290.855	-0.279135102951826	0.129951412814973
NDUFAF1	18.89305	23.36285	0.306360655179789	0.230520359771799
NDUFAF2	94.66465	80.2299	-0.23868579104282	0.102336779026977
NDUFAF3	53.8835	54.57335	0.0183530426312943	0.892678068663142
NDUFAF4	23.9429	19.7789	-0.275635711154019	0.0653982429859984
NDUFAF5	32.64495	22.3258	-0.548147959449712	0.0168005465007776
NDUFAF6	17.6657	11.2543	-0.650474590688337	0.0465454295451613
NDUFAF7	13.8534	12.6923	-0.126286569357331	0.143920209976435
NDUFB1	103.5233	100.5351	-0.0422562317331286	0.841242896101431
NDUFB10	125.8585	114.384	-0.137917391400069	0.281379193710188
NDUFB11	93.0044	91.844	-0.0181134953504745	0.893128557313119
NDUFB2	87.35705	92.72995	0.0861112389615869	0.424834098167696
NDUFB3	58.25245	61.5259	0.0788751281924502	0.609159588058921
NDUFB4	216.504	150.792	-0.521833788549055	0.118212434206354
NDUFB5	106.639	102.12755	-0.0623630556767876	0.492455117196244
NDUFB6	50.76615	49.01285	-0.050706814161374	0.626239139769212
NDUFB7	149.3015	113.7795	-0.391988013704714	0.0875879924633845
NDUFB8	115.031	92.29995	-0.31762093770585	0.250378268839422
NDUFB9	308.3965	305.101	-0.0154994836557094	0.872467067607428
NDUFC1	69.49575	43.5769	-0.673361183992549	0.146648674656642
NDUFC2	42.3652	47.38475	0.161543146390952	0.329630052999901
NDUFC2-KCTD14	0.3463275	0.9393055	1.43945750804421	0.0554147548714807
NDUFS1	37.2328	30.7524	-0.275875107910342	0.0344720521347134
NDUFS2	40.12285	25.89325	-0.631848029920719	0.0600957797388677
NDUFS3	159.3865	126.869	-0.329189843851787	0.178558121024008
NDUFS4	75.1464	64.9537	-0.210292282153557	0.129875617165829
NDUFS5	326.228	286.4435	-0.187630012835118	0.31764449690439
NDUFS6	137.7075	117.454	-0.22951128905012	0.349790790904671
NDUFS7	70.6159	74.59465	0.0790791028952508	0.356196372635998
NDUFS8	108.122	80.73925	-0.421318013096246	0.0300694363552021
NDUFV1	104.04085	105.4305	0.0191421936800501	0.869760826229061
NDUFV2	212.2045	173.249	-0.292608225215099	0.112532662560354
NDUFV3	24.41255	37.1073	0.604080032593104	0.037579770741537
NEAT1	105.2805	324.0095	1.62179786785854	0.00104076034970281
NEBL	4.363045	3.07047	-0.506875846288087	0.0314245654076193
NECAB3	6.363585	8.058715	0.340710058933399	0.0765142141477335
NECAP1	13.3924	13.9092	0.0546249207717438	0.478792864936789
NECAP2	28.12175	39.16455	0.477862006656383	0.0936374703432796
NEDD1	21.6166	19.62515	-0.139435943489021	0.0290514068148575
NEDD4	4.209935	3.995835	-0.0753009475714821	0.493261657477655
NEDD4L	24.6122	30.56335	0.312429062427661	0.111161532816146
NEDD8	220.854	205.8575	-0.101446950723092	0.528560612184402
NEDD8-MDP1	4.548025	1.741225	-1.38513754540888	0.122152426119363
NEDD9	0.3789865	1.076526	1.50616479983328	0.105675124307262
NEFL	4.97463	6.627495	0.413874450922799	0.030223048475686
NEGR1	0.415072	0.3912315	-0.0853390801057609	0.752626625755635
NEIL1	9.908215	3.572245	-1.47179414408975	0.0257225273983036
NEIL2	10.93815	9.291485	-0.235387654619063	0.0441449906514127
NEIL3	21.98785	25.96175	0.239681091625451	0.0799500438144826
NEK1	5.273935	6.655515	0.335670514948453	0.152889898776107
NEK11	0.3581305	0.262702	-0.447058206248962	0.295675515879884
NEK2	26.4321	40.30215	0.608565754303958	0.0122345812474416
NEK3	0.7557875	0.279251	-1.43641821098363	0.071240176119126
NEK4	7.63857	7.69804	0.0111885878437604	0.916612029247652
NEK6	16.07695	10.74625	-0.58116042874341	0.00590843877567369
NEK7	16.8184	14.54225	-0.209789960320138	0.117239886902846
NEK8	1.3767	1.260255	-0.127498534403419	0.0801115345178557
NEK9	20.4106	29.01565	0.50751265491598	0.0145809814368081
NELFA	23.9683	16.92555	-0.501924871261484	0.0479089376530192
NELFB	71.2589	78.2564	0.135138530764636	0.0182213661954563
NELFCD	123.467	72.50455	-0.76798205388671	0.0351360258782042
NELFE	44.8025	42.13035	-0.0887193363609125	0.364419419641546
NELL2	0.4465855	0.879851	0.978322818914414	0.0174071112422219
NEMF	22.4577	17.97425	-0.321278608524914	0.0604172558535661
NENF	46.4535	40.40985	-0.201080303055012	0.333226853651642
NEO1	7.24283	13.32835	0.87987277260642	0.0338115160427921
NET1	38.07	34.18495	-0.155293254706123	0.0797703056720005
NETO2	39.0375	52.11655	0.416880919609729	0.0222023278845301
NEU1	20.05815	57.6298	1.52262646329212	0.00211255017000388
NEU3	5.1273	7.789815	0.603389753424349	0.0309532806023585
NEURL1B	0.334245	0.479864	0.521719605240196	0.16924732070978
NEURL2	0.808346	0.4464765	-0.856388706438573	0.155250134377113
NEURL4	14.7891	13.4977	-0.131820665145073	0.19472020183462
NEXN	1.27323	0.334159	-1.92988641910134	0.0296544088319267
NF1	3.497915	2.69043	-0.378658460890465	0.219649146856953
NF2	17.45695	17.4631	0.000508165056648304	0.997255457554613
NFAT5	5.489965	6.309555	0.200741306775607	0.388424375078475
NFATC1	0.710349	0.148833	-2.25483356261147	0.0208340750458843
NFATC2IP	23.51725	21.24925	-0.146307446153045	0.118739916700788
NFATC3	14.71445	19.9584	0.439762451234218	0.00800985187509404
NFATC4	0.703013	0.0923663	-2.92811288458186	0.042172790385496
NFE2	0.813928	0.291729	-1.48027237163617	0.047004074219588
NFE2L1	49.66595	60.56385	0.286199812023931	0.0251119538052366
NFE2L2	36.8055	34.1336	-0.108728789838615	0.263176766590181
NFE2L3	9.800325	6.31949	-0.633021459219333	0.0275718829658979
NFIA	1.34034	0.696409	-0.944592258396435	0.0210034214056698
NFIB	27.0445	20.455	-0.4028816878976	0.0690164045828551
NFIC	16.18725	6.551875	-1.30487817373749	0.0342588476694137
NFIL3	14.7899	18.73545	0.341158331780136	0.0721101288013882
NFIX	18.8114	15.58	-0.271911989087078	0.14649704415568
NFKB1	19.05745	11.8962	-0.679854283568962	0.0144577255851074
NFKB2	33.69785	36.02885	0.0964960562153718	0.0433346325173119
NFKBIA	61.86035	56.57915	-0.128744493084206	0.247282865870146
NFKBIB	18.3498	18.97265	0.0481568620954178	0.0435699104793081
NFKBID	3.246805	1.771965	-0.873670632400892	0.0132594002021179
NFKBIE	6.065465	7.29213	0.265722029473483	0.00169656643265065
NFKBIL1	10.84365	5.87062	-0.885265672780615	0.0435307410560282
NFKBIZ	4.188955	5.95798	0.508232894611431	0.0834740370205575
NFRKB	3.039885	3.70314	0.284732345712642	0.192844719067016
NFS1	25.3613	26.90985	0.0855056504082669	0.0436108154750394
NFU1	34.72165	37.47275	0.110006348714374	0.204417041065503
NFX1	8.16601	8.2285	0.0109981267769789	0.756148973665267
NFXL1	5.280635	4.428525	-0.253885161867557	0.162805867899171
NFYA	9.564135	12.3916	0.37365608061109	0.0272937106162136
NFYB	15.74315	11.9069	-0.402926382522424	0.0623941364212683
NFYC	19.67865	17.80345	-0.144474414347712	0.254803801419064
NGDN	53.3568	39.85305	-0.42098200592428	0.161785141119513
NGEF	2.739295	2.05292	-0.416127232714189	0.108065728888357
NGFR	0.1611615	2.11844	3.71642322465821	0.024038456657119
NGFRAP1	37.20085	18.01735	-1.04594875124832	0.0458424227349113
NGLY1	26.58555	35.7638	0.427857721792687	0.0917793440379541
NGRN	212.153	194.617	-0.124467342990322	0.322109425555148
NHEJ1	8.863495	11.72245	0.403326534610726	0.0123155840403869
NHLRC1	0.638451	0.533866	-0.2580982279658	0.575870095827082
NHLRC2	4.51407	3.72035	-0.278990438291516	0.11919083466094
NHLRC3	5.63322	2.848575	-0.983719424387819	0.0245430951590837
NHP2	171.673	142.776	-0.265909667000828	0.174186391906723
NHP2L1	117.754	95.5345	-0.301682340585848	0.12952069610783
NHS	3.42964	3.06739	-0.161045540388559	0.429901607661932
NHSL1	5.335995	4.549555	-0.230031875005946	0.25172906780348
NICN1	3.39862	1.76335	-0.946630205425209	0.0450530043613741
NID1	2.62463	1.084165	-1.27552971874959	0.0591310073855683
NID2	11.995	8.266495	-0.537085497242799	0.0376273646805746
NIF3L1	22.14115	18.80705	-0.235456585778523	0.152740508518006
NIN	11.56485	14.17655	0.293759927701551	0.0972784200473192
NINJ1	15.3625	10.5377	-0.543852997578147	0.0325443843285376
NINJ2	2.41544	1.336295	-0.85404748458295	0.0964360779351565
NINL	4.309425	6.454805	0.582878126739132	0.0048428547458219
NIP7	63.30965	44.08655	-0.52208683677209	0.100621694492211
NIPA1	17.29825	16.0773	-0.105600950513997	0.362781539692954
NIPA2	78.08105	88.6377	0.182947992583824	0.0348891800548259
NIPAL1	2.3928	2.83944	0.246906611031043	0.230175753592056
NIPAL2	2.18623	1.136524	-0.943817036292827	0.0579556733688046
NIPAL3	7.537645	5.311035	-0.505120813184947	0.0169772991427749
NIPBL	5.84483	7.07705	0.275987048293916	0.0605708844046002
NIPSNAP1	43.9214	49.25545	0.165359323066066	0.00324148063038708
NIPSNAP3A	11.7394	8.8283	-0.411151113590588	0.0394723914629198
NISCH	6.18272	5.026545	-0.298674568002858	0.140894948529309
NIT1	6.200745	10.33108	0.736477613580449	0.0950732566508554
NIT2	68.73255	59.5725	-0.206346980793853	0.0439604229587315
NKAP	18.9592	23.5936	0.315497477451585	0.116318094162343
NKIRAS1	11.53715	13.4857	0.225143527439543	0.0112382351789349
NKIRAS2	17.21275	20.2952	0.237660948827177	0.0402888162250059
NKRF	14.85395	12.76345	-0.21882828041671	0.0263414234966449
NKTR	13.26345	16.6153	0.325056253598361	0.0919970755878836
NKX2-8	0.248179	0.1570295	-0.660345431756939	0.036540920332111
NKX3-1	2.491515	6.509195	1.38545587488923	0.03682664206936
NLE1	27.61655	17.14595	-0.687665260627768	0.0277266177593942
NLGN2	3.54123	5.221265	0.560148834426995	0.045757297707158
NLK	10.38965	9.815345	-0.0820361714090633	0.277689991652869
NLN	13.77755	13.11485	-0.0711180558599279	0.133048805067155
NLRC5	1.8798	1.771935	-0.0852534931496131	0.0246449843771457
NLRP1	1.472325	5.575055	1.92088987177688	0.0170642654123428
NLRP2	17.6777	23.95825	0.438591950540203	0.0529403025338431
NLRX1	6.968335	3.388475	-1.04017785524885	0.0207883314324964
NMB	11.2318	11.45075	0.0278529433904191	0.248413902208002
NMD3	42.2999	37.84975	-0.160370481564414	0.0726891510695005
NME1	530.8625	322.9005	-0.717248558512582	0.107769705122938
NME1-NME2	11.656155	14.4309	0.308069310840864	0.345402267774909
NME2	1412.305	1224.55	-0.205800003003938	0.259152428016542
NME3	12.98515	13.27225	0.0315502870589981	0.667031129733697
NME4	57.6924	30.73325	-0.908580942599763	0.0772775803525678
NME6	15.7543	8.258555	-0.931784373124013	0.0329038106437207
NME7	13.7134	10.64565	-0.365322266443524	0.254328557617196
NMI	28.1907	14.0322	-1.00647808606931	0.0541614443862318
NMNAT1	4.94849	5.25644	0.0870976809606136	0.426633651150663
NMNAT2	1.03871	0.5774245	-0.847088693650117	0.0458841793772019
NMNAT3	1.817095	2.86731	0.658064042931793	0.0441940758457443
NMRAL1	35.6213	30.0089	-0.247349731806505	0.0436701620220485
NMRK1	8.9529	12.8357	0.519734998802604	0.0722481939916762
NMT1	54.38575	55.4843	0.0288509098694801	0.316797977619193
NMT2	5.795845	11.703	1.0137874860938	0.00914577995427147
NMU	17.7681	14.15705	-0.327768744958858	0.0419341667936663
NNAT	1.521305	1.441995	-0.0772432597224874	0.744703454745394
NNMT	132.4865	101.88	-0.378974495892129	0.142287394879042
NNT	4.50416	2.48244	-0.85949922820579	0.0165873767999973
NOA1	12.19325	15.44825	0.341360702345021	0.0749437442310221
NOB1	113.212	81.21935	-0.479131499429011	0.0254371709726908
NOC2L	63.92755	65.46215	0.0342231820395827	0.428170186033827
NOC3L	20.49975	17.09315	-0.262188028152216	0.00407440743851872
NOC4L	22.84935	25.8468	0.17783255144093	0.207394233012278
NOD1	2.064615	1.22528	-0.752761309112602	0.108577661147013
NOL10	53.2986	38.9408	-0.452815114960757	0.0757354312781317
NOL11	69.70955	58.9053	-0.242958868266865	0.0681536547352878
NOL12	8.927275	5.24343	-0.767709005716719	0.0180121533720677
NOL3	20.3982	16.28085	-0.325265827334559	0.161779659948436
NOL6	24.9843	24.6209	-0.02113829828722	0.776419875933263
NOL7	102.04985	97.73035	-0.0623954983303635	0.635091244237009
NOL8	39.2355	32.7344	-0.261352049872271	0.0103939875895347
NOL9	5.202555	4.519795	-0.202962972630529	0.474099358502898
NOLC1	130.1015	114.6205	-0.182772500910628	0.0653456481797153
NOM1	14.98555	14.81355	-0.0166546172730375	0.706089923282735
NOMO1	6.904775	7.22827	0.0660559933026719	0.261541903106693
NOMO2	2.593425	2.76776	0.0938601997922589	0.761389862132219
NOMO3	0.899926	0.9887875	0.135854130200794	0.601632745777865
NONO	179.973	175.1605	-0.0391030129489496	0.153903620050074
NOP10	450.4995	351.3415	-0.358651508939576	0.236173045353487
NOP14	51.35925	41.53275	-0.30637473509883	0.0337635179893637
NOP14-AS1	3.17089	4.88129	0.622374635158992	0.0437278661765715
NOP16	88.9565	58.9442	-0.593750164564662	0.0195526292536583
NOP2	120.3015	112.114	-0.101688188216066	0.242060205769229
NOP56	266.351	257.8605	-0.0467379045972758	0.627000083681129
NOP58	106.9645	102.905	-0.0558189837193859	0.353126351921564
NOP9	26.32335	38.49795	0.548438521848604	0.0313721156525138
NOS1AP	0.4348785	1.026125	1.23852219703969	0.0114259801960646
NOSIP	29.3758	60.29685	1.03745449392973	0.0427089217161942
NOTCH1	4.580225	8.391985	0.873593627878097	0.0301552837959108
NOTCH2	14.09215	17.5919	0.320019572027338	0.199966541455232
NOTCH2NL	2.92706	2.38757	-0.293909287526269	0.0985698863278035
NOTCH3	8.531455	4.19755	-1.02324429723092	0.110838167886971
NOV	6.95436	6.03578	-0.204377530086591	0.210833348702298
NOVA1	0.701392	0.2682355	-1.38672079010529	0.151811162849086
NOX5	14.00405	7.559285	-0.889522430138447	0.0109568538001297
NOXA1	4.918105	5.757055	0.227228458751452	0.192992828795222
NOXO1	3.551465	3.8658	0.122352733088643	0.530792806704526
NPAS1	0.202445	0.4242455	1.0673693454108	0.067566606467504
NPAS2	19.47765	10.064525	-0.952540539974976	0.0174895144973308
NPAT	7.00526	7.285895	0.0566676067348278	0.521273019547295
NPB	3.051895	4.32782	0.503935169421978	0.242377451125228
NPBWR1	3.643895	2.98101	-0.289680173064372	0.4073382539939
NPC1	29.73645	36.59845	0.299550123775559	0.109661435163439
NPC2	217.344	279.5575	0.363164781154695	0.136509069993168
NPDC1	48.4628	57.7467	0.252860743715647	0.139242846387517
NPEPL1	11.7581	6.47609	-0.86046001243698	0.00287159697961158
NPEPPS	28.5602	29.5842	0.050820800795163	0.0987986533447089
NPFF	1.668565	2.364225	0.502759452618104	0.0149500850399619
NPHP3	1.21009	2.05713	0.765518616220281	0.00375679082487138
NPHP3-ACAD11	0.822846	1.105025	0.425384656424417	0.169071237403634
NPHP4	2.62829	5.069525	0.947726108775518	0.075522925143653
NPIP	32.1424	41.0647	0.353421102644509	0.038909198210739
NPIPL3	5.80032	5.543435	-0.0653522729333179	0.745290867656199
NPL	0.516982	0.6529905	0.336947952508856	0.18436175362183
NPLOC4	83.61945	125.482	0.585569969612575	0.0184648197783152
NPM1	1325.47	1298.755	-0.0293747140775416	0.620206463727015
NPM3	67.2201	34.68075	-0.954757590498531	0.0315344156865777
NPNT	9.15413	11.7912	0.365215864779695	0.0543884814301139
NPPA-AS1	0.5973915	0.3757045	-0.669078314411493	0.212470591629743
NPRL2	11.2988	10.8728	-0.0554460420641499	0.243081148374258
NPRL3	17.5974	11.2051	-0.651206763466434	0.0197439613459073
