SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	LOG2_FOLD_CHANGE	P_VALUE
MOB4	16.9022	17.1382	0.020004552524224	0.331777380598245
MOCOS	37.9017	76.6796	1.01658025233086	0.0285866366240103
MOCS2	51.1213	33.7147	-0.600546763732352	0.0512312843648645
MOCS3	7.58324	9.70175	0.355430620735257	0.044311252760469
MOGS	48.2236	43.3238	-0.154579565791673	0.0535665238747769
MOK	3.68138	5.61947	0.610187393651516	0.0761007634410907
MON1A	7.886315	10.1421	0.362933162689281	0.0186823595058866
MON1B	11.79385	12.2286	0.0522244948654773	0.304750726023222
MON2	4.211975	3.81827	-0.141577750191286	0.342230808083009
MORC2	21.3056	15.92385	-0.4200434940432	0.0384942709357633
MORC2-AS1	3.570175	2.24102	-0.671839268617629	0.0234176815340587
MORC3	12.03235	5.78587	-1.05631262470607	0.00528754814959876
MORC4	4.93444	6.05302	0.294768752599407	0.104233611186454
MORF4L1	204.073	380.8605	0.900177351761327	0.0330447692999062
MORF4L2	137.612	154.3165	0.165286046613524	0.0862807364490181
MORN1	2.13143	0.671229	-1.66694472246517	0.0121806281550627
MORN2	17.14145	13.70155	-0.323150044010739	0.0705935494086529
MORN4	2.079505	4.728695	1.185201937388	0.0511011858958659
MOSPD1	13.0141	6.47278	-1.00761816971952	0.0385953145332112
MOSPD2	9.76892	8.238965	-0.245735960570139	0.07448609833298
MOSPD3	6.357135	4.153225	-0.614144694252742	0.0488275256781679
MOV10	16.50855	10.36385	-0.671653369086843	0.00361660199880859
MOXD1	1.079806	2.79925	1.37426820089997	0.007049166048426
MPC1	48.06485	24.40885	-0.977577905944747	0.0157431298372491
MPC2	17.3927	11.7792	-0.562240350514857	0.00459618238638158
MPDU1	47.0314	73.86385	0.651244183951576	0.0241033633538904
MPDZ	3.519115	4.549335	0.370443014258132	0.110327700097876
MPG	84.56835	36.876	-1.19743565793956	0.013660467953116
MPHOSPH10	27.3931	34.86175	0.347832451077691	0.10813164855456
MPHOSPH6	24.2942	31.96435	0.395851830948195	0.104457345461358
MPHOSPH8	12.3931	11.3594	-0.125650473041439	0.236012424559301
MPHOSPH9	10.166565	6.24696	-0.702606117627683	0.0484528290736927
MPI	21.74985	34.502	0.665674542655751	0.0782204640036922
MPL	0.996719	0.423773	-1.23389515845763	0.0174416141594535
MPLKIP	60.7427	59.8246	-0.0219721917859659	0.735481133472651
MPND	13.70895	6.485225	-1.07988954234196	0.0163127324624249
MPP1	9.922035	7.371095	-0.428757094094864	0.033224973311084
MPP3	3.475345	4.51216	0.376662023907714	0.0691915773344685
MPP5	9.636915	8.20136	-0.232708214078212	0.109172298011512
MPP6	6.465085	10.157095	0.651746597091062	0.0225590570614736
MPP7	5.654585	8.09575	0.517743593561675	0.0160932759738139
MPPE1	6.30572	6.384835	0.0179882277576007	0.880902331115451
MPRIP	26.99915	41.194	0.609520232504867	0.00292377791387786
MPST	16.1688	36.0283	1.15591796934678	0.00699131674676474
MPV17	33.64085	31.31755	-0.103242804767637	0.42366055748995
MPV17L2	28.42455	26.4736	-0.102583117059718	0.161384195225983
MPZL1	22.2159	24.155	0.120729264461198	0.24813186866577
MPZL2	8.402375	12.4913	0.572054549346749	0.0213983451568067
MPZL3	3.610305	2.81974	-0.356558579655449	0.218904274979641
MR1	0.6546075	0.656644	0.00448129258661824	0.939152521413451
MRC2	4.286965	0.5061215	-3.08240097230228	0.0297678043039042
MRE11A	4.77688	9.33155	0.966048101872458	0.00973095304377323
MREG	6.462075	8.39726	0.377921162863259	0.0151304642489652
MRFAP1	208.7755	179.833	-0.215294635373677	0.183667914698201
MRFAP1L1	47.41605	45.37415	-0.0635048667710216	0.424486466363859
MRGBP	50.2295	62.9646	0.326006029509721	0.204284551417327
MRGPRX3	4.01752	3.07899	-0.383848024157196	0.193930905649418
MRI1	10.9051	15.1965	0.478736086316668	0.10867803765929
MRM1	5.80253	22.82115	1.97561751186879	0.0032806096130194
MROH1	16.7661	5.54604	-1.59601721265482	0.0106327020274427
MROH6	7.04716	4.7129	-0.580426899595246	0.0927476303644434
MRP63	22.505	17.09395	-0.396759757121293	0.0296345292641611
MRPL1	28.8136	38.2069	0.407083282721019	0.177801133559302
MRPL10	45.8085	45.31435	-0.0156473319905109	0.769577655541745
MRPL11	45.8066	70.49155	0.621894845751045	0.09826813828256
MRPL12	213.0885	366.3105	0.781614319762599	0.0173348930567556
MRPL13	81.53635	83.0391	0.0263474318844598	0.682509849732247
MRPL14	126.3565	112.6055	-0.166222586139647	0.232842380777089
MRPL15	16.8874	46.6998	1.46746914480637	0.0631976191237622
MRPL16	49.7827	69.8845	0.489328031180171	0.0401316915871267
MRPL17	27.93285	34.8826	0.320544796561142	0.0890946224604196
MRPL18	113.1535	163.8335	0.533949173567767	0.0543857269239239
MRPL19	10.39605	25.2269	1.2789274544524	0.00508618139304717
MRPL2	40.39415	28.03255	-0.527043386675365	0.0755764533788931
MRPL20	99.1193	92.12875	-0.105514560191718	0.585628999674541
MRPL21	115.2225	136.9165	0.24887385263968	0.158396010490517
MRPL22	7.29779	12.8513	0.81638276374263	0.0324123408296249
MRPL23	57.78905	107.771	0.899100958209277	0.0256846607001698
MRPL24	32.28575	61.00565	0.918045321788345	0.0572181054327366
MRPL27	41.9996	102.54835	1.28785678609699	0.0722505736650464
MRPL28	42.09685	70.35975	0.741038072544121	0.0121045153712601
MRPL3	36.327	132.876	1.87096641584258	0.019284011681186
MRPL30	23.05155	36.61795	0.667687264724664	0.00140906307099088
MRPL32	62.8366	91.517	0.542434639655798	0.00810589892106685
MRPL33	106.361	115.509	0.119036018549322	0.320402328590468
MRPL34	45.07255	85.10315	0.916963459188431	0.0494806650193487
MRPL35	35.2576	52.6378	0.578164919679368	0.144917713819668
MRPL36	35.12785	53.14585	0.597341761311832	0.0590132071010817
MRPL37	127.995	141.3255	0.142934347309697	0.392125579093057
MRPL38	53.0866	34.8223	-0.608336249541	0.0489481593615459
MRPL39	36.69945	53.0667	0.532048394126851	0.093995478532277
MRPL4	81.9862	139.538	0.767205061344203	0.0304167653543862
MRPL40	103.539	163.012	0.654803881678132	0.0921453025043244
MRPL41	185.54	180.3855	-0.0406468720602378	0.741887347839509
MRPL42	20.58435	36.75315	0.8363200113867	0.00169483054616786
MRPL43	38.07985	38.2347	0.00585475859275749	0.954836947636227
MRPL44	22.306	24.3458	0.126241081163739	0.219594511809182
MRPL45	17.15945	51.61465	1.58877729801382	0.0412578626709507
MRPL45P2	0.907325	1.316915	0.537470914415258	0.153790750120065
MRPL46	37.31145	91.9307	1.30092829859621	0.0210541508553415
MRPL47	54.69215	100.6379	0.879768041056696	0.0668646603890867
MRPL48	32.3731	52.0716	0.685701214489894	0.0719676656690165
MRPL49	59.7249	56.3561	-0.0837607565530748	0.30488493079231
MRPL50	53.49235	78.2103	0.5480260326563	0.117894582490149
MRPL51	282.4195	380.517	0.430121204404776	0.0963579412155647
MRPL52	39.371	41.4376	0.0738070902791131	0.66838405324491
MRPL53	64.72975	53.0945	-0.285866510290344	0.182822556697121
MRPL54	37.53675	68.88045	0.875790823557732	0.0999358082055996
MRPL55	148.7595	95.7875	-0.635072498283138	0.0358228808412585
MRPL9	40.8356	63.92275	0.646502049851248	0.020857737471313
MRPS10	34.74855	35.57005	0.0337102245700929	0.72188863358743
MRPS11	36.4029	51.8961	0.511572738064629	0.0588218224263888
MRPS12	65.5545	91.6907	0.48408059373904	0.0434525022544017
MRPS14	13.12535	9.27387	-0.501112485693206	0.00473470753157389
MRPS15	103.2255	146.0795	0.500954325789786	0.0957084786191097
MRPS16	47.37865	51.96435	0.133285114394787	0.177749492262524
MRPS17	118.6605	149.1885	0.330296564612136	0.198023926059391
MRPS18A	42.95915	36.7005	-0.227165729916763	0.109111307577497
MRPS18B	59.72175	61.57475	0.0440824244957035	0.654109209253119
MRPS18C	18.8293	23.93775	0.34630818710071	0.112755266960526
MRPS2	74.7217	136.4135	0.868387242612481	0.00615123842996524
MRPS21	126.23	108.872	-0.213421858525413	0.0648864517940544
MRPS22	73.03765	79.21265	0.117090495275243	0.283532269413548
MRPS23	54.32165	79.57805	0.550843245736921	0.12937108508164
MRPS24	108.623	134.466	0.307911816594014	0.235536235244798
MRPS25	24.1733	28.7257	0.24892761451819	0.00440385480476414
MRPS26	103.467	129.6395	0.325334656867795	0.147455875884456
MRPS27	28.1256	61.3991	1.12633363494916	0.00875470684757054
MRPS28	74.2258	72.1078	-0.0417654113366017	0.828368645043411
MRPS30	17.07315	29.7773	0.802483685741615	0.00101924679283277
MRPS31	22.33785	25.05675	0.16570896694191	0.480760686358297
MRPS31P5	2.618975	1.321635	-0.986678489862243	0.0246697166401872
MRPS33	39.7639	58.3033	0.552118281300297	0.186426247970977
MRPS34	112.593	186.4455	0.7276368403588	0.0860023880820747
MRPS35	30.9758	77.87795	1.33007336537606	0.0293239758791283
MRPS36	19.6426	26.5991	0.437391526756748	0.070588037714977
MRPS5	26.48105	65.80025	1.3131327377401	0.0474161508991813
MRPS6	56.02705	54.82175	-0.0313751500606016	0.750171057665064
MRPS7	31.58395	50.2475	0.66986020762994	0.0210696531782086
MRPS9	32.276	50.89575	0.657083395568555	0.0246698262508578
MRRF	32.62955	62.1149	0.928760289707814	0.0103097726509615
MRS2	39.34265	26.09525	-0.592306912935666	0.00486086381504124
MRTO4	36.9973	63.80325	0.786209924482945	0.0568007050123188
MSANTD2	4.051275	4.867985	0.264948704307105	0.203137554704956
MSANTD3	16.9198	40.9761	1.27607016364888	0.0508697525490866
MSANTD3-TMEFF1	1.33714	3.314445	1.30961678787157	0.0359223662351237
MSANTD4	5.97682	10.62355	0.829815942551374	0.000947556180873289
MSC	1.815215	0.1806265	-3.32905896232477	0.000872116049299078
MSH2	28.3778	46.9765	0.727176480634211	0.00835143524173848
MSH3	7.303575	10.20605	0.482749893223761	0.0414673940716868
MSH5	5.87471	3.99162	-0.557543252588878	0.203175141078051
MSH5-SAPCD1	2.775995	1.77626	-0.64416219781495	0.201087161908281
MSH6	35.19405	53.5674	0.606023730086914	0.0182494375990938
MSI2	2.508305	9.107215	1.86029715832767	0.00174120107990904
MSL1	7.098525	29.396	2.05002867288966	0.00847041182173725
MSL2	10.06507	12.38635	0.299393911979691	0.013540937966453
MSL3	28.6586	20.6732	-0.471206413798906	0.0337849061185873
MSL3P1	10.6606	10.83335	0.0231907987896131	0.622628250297574
MSLN	32.57725	76.6075	1.23362081699677	0.00461686985770699
MSMO1	53.8069	55.60605	0.047450667732285	0.711405369954317
MSMP	10.4417	12.73775	0.286753847622566	0.48077116471831
MSN	137.897	153.6475	0.156033222184919	0.0863448803714614
MSRA	5.26385	4.25388	-0.307339042147918	0.244487294573088
MSRB1	31.01535	12.24715	-1.34053634267307	0.0116859373470147
MSRB2	11.1475	12.03715	0.110773650287715	0.466014411243616
MSRB3	0.4298925	1.196775	1.47710409743729	0.001944409996433
MSS51	1.40014	0.5163235	-1.43922392178708	0.103088582938986
MST1	1.0961025	1.072895	-0.0308738234357517	0.910027937539086
MST1P2	0.8011725	1.21945	0.606045798784334	0.248423815240026
MST1R	28.45895	27.23745	-0.0632907912788639	0.12822475475824
MST4	29.21845	30.1997	0.0476545709576342	0.522926114388809
MSTO1	4.039575	3.69211	-0.129757980117034	0.309909882684949
MSX1	0.9817185	1.560335	0.668474497758245	0.275150495393039
MT1E	65.791	59.61625	-0.142184612026684	0.336880870294446
MT1F	9.89438	25.05855	1.34062172297454	0.00687399032385484
MT1X	140.7245	158.9455	0.175658649802654	0.187800662882753
MT2A	4756.29	1148.255	-2.0503936159194	0.0055078534202898
MTA1	18.0211	28.08825	0.64027966681442	0.00311693839134627
MTA2	49.7211	74.76605	0.588525101293221	0.00242506959748438
MTA3	4.952185	17.66945	1.83512001778548	0.0099175743371149
MTBP	2.884175	5.698345	0.982384266585104	0.00106488242647935
MTCH1	82.7468	45.19815	-0.872439797748346	0.00695301224257545
MTCH2	63.99725	90.7033	0.503145127378962	0.0269335729068808
MTCP1	11.7152	4.87096	-1.26610354284395	0.00467601224203615
MTDH	29.0323	42.87965	0.562634260184383	0.000418455559418259
MTERF	10.34985	9.290215	-0.155825969086159	0.121924405168484
MTERFD1	48.3473	36.45575	-0.407288941062744	0.0485769426737707
MTERFD2	7.769215	7.31642	-0.0866309408132677	0.559657240961838
MTERFD3	5.29524	5.30193	0.0018215487919392	0.989287382752441
MTF1	6.46181	4.22037	-0.614568845298669	0.0434171213369813
MTF2	11.59885	8.981105	-0.369016907911671	0.00694950241225715
MTFMT	12.53615	12.05435	-0.056540488047227	0.380127038617564
MTFP1	23.4159	37.48885	0.678973080802658	0.00953772353874459
MTFR1	20.617	16.97915	-0.280070182633087	0.111175654280887
MTFR1L	29.51765	10.80375	-1.45004570691716	0.0225610516692175
MTFR2	8.08366	22.277	1.46247441271257	0.000888778155028234
MTG1	25.26955	14.9898	-0.753418838615541	0.012368463031938
MTHFD1	21.8177	48.8053	1.16153880320536	0.0210241298052959
MTHFD1L	16.98555	33.82565	0.99380972345608	0.0197520561277091
MTHFD2	136.975	137.903	0.00974123854552694	0.829956364907084
MTHFD2L	4.552515	5.817345	0.353697095596465	0.0495661553206971
MTHFR	8.8323	1.38849	-2.66927238906505	0.00790343925151245
MTHFS	11.11425	16.9875	0.612062953755766	0.103477435797382
MTHFSD	5.36017	6.73386	0.329154970117605	0.131621504907549
MTIF2	23.63365	39.7657	0.750682109562893	0.00666245460705413
MTIF3	12.20525	13.54035	0.149763185010583	0.297165357078488
MTL5	0.653189	2.288165	1.80861868829696	0.00312420837797233
MTM1	19.76945	7.55408	-1.38794476728496	0.0204175007821491
MTMR1	9.210705	14.9198	0.695844704874224	0.0273767689278745
MTMR10	9.81491	13.0572	0.411798613224064	0.0282621596144822
MTMR11	1.433525	2.511185	0.808801251724351	0.0680033417670258
MTMR12	4.659485	8.313005	0.835199572679246	0.00153845798543541
MTMR14	9.14568	7.238325	-0.337434555272729	0.00910363983724207
MTMR2	8.460585	17.72255	1.06675687442673	0.0361214307095887
MTMR3	7.931295	4.14229	-0.937127884860386	0.0077784783439386
MTMR4	5.30782	11.79415	1.15188009618167	0.00244956503993153
MTMR6	7.265805	12.3064	0.760214238654723	0.0139104719497341
MTMR7	0.943794	1.108505	0.232071372667434	0.382459128303484
MTMR9	3.688525	2.558205	-0.527912135725791	0.0703821344084056
MTMR9LP	0.9361095	0.561668	-0.736959686396157	0.0183515066457021
MTO1	9.583785	21.3118	1.15298500007534	0.000727677751820978
MTOR	25.98865	17.7613	-0.549144513375117	0.100343150356943
MTOR-AS1	2.82171	1.697385	-0.733255889857032	0.0112181339266855
MTPAP	3.36334	7.46689	1.15061284958207	0.00223691268034003
MTPN	29.73575	40.57635	0.448440630853061	0.0177501711053669
MTR	8.48237	15.00875	0.82326450785459	0.101142547378515
MTRF1	2.906695	3.79854	0.386065316244065	0.0309989391999862
MTRF1L	31.90235	30.6816	-0.0562889809055091	0.0387812491341864
MTRNR2L1	737.204	303.5485	-1.28013685486128	0.00647667632069176
MTRNR2L10	127.52	44.51645	-1.51831308093426	3.91815645692237e-05
MTRNR2L2	2453.43	1153.77	-1.08844445330975	0.00350824831373471
MTRNR2L4	254.8325	100.0912	-1.34823414481867	0.00883792019436281
MTRNR2L6	58.4922	26.0682	-1.16595328380243	0.0133553446917099
MTRNR2L8	1454.48	625.777	-1.21678291921569	0.00708267477815002
MTRR	11.81105	19.9502	0.756265983744262	0.00125494318798398
MTSS1L	8.320185	14.61095	0.812362472551824	0.00889765393464376
MTUS1	3.78831	7.882975	1.05718580683367	0.00626085811353897
MTX1	18.77715	27.8111	0.566682701050896	0.117887936231889
MTX2	24.24715	41.95035	0.790867663917725	0.0329524863017723
MTX3	3.053925	6.943445	1.18498700354955	0.0229415521258177
MUC1	2.577695	11.51095	2.15885342892386	0.00160747749429205
MUC6	0.10721365	0.94804	3.14445933557252	0.161141343709243
MUL1	54.82295	34.9063	-0.651292518946158	0.0190958768514604
MUM1	7.208145	15.4342	1.09843076776138	0.00147863427135474
MUS81	9.09021	13.6805	0.58973543060667	0.0134077894990582
MUT	6.637075	7.711145	0.216397519603524	0.215639717284746
MUTYH	21.09855	14.0638	-0.58515739366855	0.139018477845096
MVB12A	11.27575	20.46965	0.86026303797323	0.0183703677927026
MVB12B	0.182083	1.366435	2.90774869596349	0.00740044330732797
MVD	48.473	23.80915	-1.025665257337	0.00804743770948835
MVK	13.0838	16.1415	0.302993040298829	0.112078698137737
MVP	32.53355	28.97285	-0.167226648598149	0.0947499570417558
MXD1	6.74803	5.57502	-0.27548940687834	0.0326119509585698
MXD3	29.6315	33.06925	0.158358666064467	0.314579519348472
MXD4	12.9695	3.35578	-1.95040281887467	0.00693554221280376
MXI1	4.959335	7.5733	0.610775397307458	0.0151465250955677
MXRA7	28.4337	13.51655	-1.07287488390458	0.01578749324824
MXRA8	4.325995	1.908835	-1.18033959648559	0.0141758573141934
MYB	0.5867825	6.77674	3.52969367098755	3.45748993729767e-05
MYBBP1A	30.59875	56.48015	0.884271202030888	0.0248548916545845
MYBL1	6.11353	4.464065	-0.453647610026777	0.00654822746254494
MYBL2	70.96525	83.90785	0.241693044353147	0.0912068616570081
MYC	45.6814	155.085	1.76338038316085	0.000259090234657538
MYCBP	20.87875	16.4183	-0.346730587205352	0.03796743348121
MYCBP2	8.46466	5.969795	-0.503770729692646	0.129879654220679
MYCBP2-AS1	2.962	2.340045	-0.340035366949446	0.278201958000398
MYCL1	1.092845	0.7978785	-0.453847819332763	0.0995935818881256
MYD88	13.4747	28.7995	1.09579061141114	0.000967997164040749
MYEF2	4.30946	8.519435	0.983250652905717	0.00324433297073625
MYEOV2	95.41075	84.2331	-0.179764562851336	0.466109348350103
MYH10	14.3789	13.2189	-0.121351183260994	0.38333507749873
MYH14	4.277305	10.073735	1.23582469537815	0.00693306509141608
MYH15	0.9697355	1.0350645	0.0940574679170588	0.427560348231239
MYH16	0.235053	0.9192	1.96739270410414	0.0056200244501345
MYH3	1.35644	1.45098	0.0972024000654074	0.365210267617145
MYH9	155.548	98.38725	-0.660816571159909	0.013029958063644
MYL12A	378.599	271.5425	-0.479492583835799	0.0195955637077321
MYL12B	491.651	455.9355	-0.108804832747184	0.218794928414002
MYL5	14.3737	8.31574	-0.789514923646531	0.120679633029584
MYL6	670.247	486.325	-0.46277210017825	0.0363829765209634
MYL6B	30.30015	32.8222	0.115347007038322	0.520234318872374
MYL9	1.19173	1.020253	-0.224130461063173	0.614285376289835
MYLIP	16.49335	5.24959	-1.65160780157009	0.0220106592400067
MYLK	0.345944	1.0469855	1.59763103781183	0.0220710354423306
MYLK-AS1	1.39119	1.354325	-0.0387454807817364	0.945844667671436
MYNN	5.47252	6.677995	0.287209691292654	0.0287035903938013
MYO10	7.695345	9.301405	0.273462647962265	0.246236963640834
MYO18A	18.98975	19.5742	0.043732433057916	0.722309210218452
MYO19	14.9492	35.8995	1.2638954693774	0.012423051037966
MYO1B	15.02845	14.20415	-0.0813837198206224	0.304665544184853
MYO1C	42.55765	54.39905	0.35416296858093	0.0323387285062968
MYO1D	15.07835	12.3642	-0.286309669258972	0.169347156685592
MYO1E	16.7576	11.4386	-0.550905055345418	0.0564515701971447
MYO5A	2.331005	4.342035	0.897419256137081	0.0956844101620635
MYO5B	13.91005	19.2054	0.465384406187129	0.127356926802165
MYO5C	1.585885	7.00794	2.14370226483109	0.0376325095089611
MYO6	10.99535	11.6047	0.0778156989271468	0.183819800825218
MYO7B	0.940999	1.777595	0.917661568933646	0.0158037902949919
MYO9A	3.604695	2.60912	-0.466313896638977	0.146523213796713
MYO9B	16.17825	9.20362	-0.813782236236655	0.023036414019152
MYOF	22.9764	27.89575	0.279892569328659	0.225803228967823
MYPN	0.10772795	0.573234	2.41173157668123	0.00965623219078273
MYPOP	2.918455	3.531055	0.274894469500296	0.338676230642658
MYSM1	6.16292	4.531625	-0.443585583279757	0.0593396418314131
MYZAP	3.186595	6.554415	1.04045135002453	0.0127484763589327
MZF1	7.1635	2.9233	-1.29306675168876	0.00828442534058158
MZT1	17.93315	18.71775	0.0617781004092683	0.67966617600589
MZT2A	34.5272	50.6117	0.551737591064929	0.0817462054046087
MZT2B	55.5274	64.1047	0.207230290450094	0.186308061621767
N4BP1	5.78744	6.78027	0.228417393045372	0.00405317150448077
N4BP2	0.7188395	1.48064	1.04247931735999	0.0271200239004549
N4BP2L2	11.4297	14.1692	0.309970768239982	0.0936691164081784
N6AMT1	11.71415	7.84312	-0.578752694443147	0.0718205138656165
N6AMT2	9.34974	9.69775	0.0527238160054318	0.810565503421446
NAA10	149.5035	138.5745	-0.109517457348211	0.377502276496234
NAA15	29.17525	41.52435	0.509212566881633	0.01982130179841
NAA16	3.495385	6.193995	0.82541884808523	0.0204023675978838
NAA20	85.47385	155.984	0.867843040481672	0.0357824891331831
NAA25	11.85195	23.8091	1.00638864169031	0.0313895125572508
NAA30	14.4768	14.66715	0.0188458260517042	0.847640658050286
