SUM149_DMSO_12H_R	SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	SUM149R_JQ1_12H_R
LOC100498859	0.081346	0.0919788	0.02090865	0.0750955
LOC100499183	0.1590913	0.3445155	0.0297487	0.1545935
LOC100499194	0.0379156	0.05692435	0.0058199	0.031163
LOC100499227	0.893765	0.690766	1.1831	0.7616475
LOC100499405	0.1795345	0.1020976	0.1266412	0.177781
LOC100499484	0.6316085	0.7701545	0.664446	0.980296
LOC100499484-C9ORF174	0.196841	0.218386	0.1059494	0.137328
LOC100499489	0.7106015	0.2120025	0.6837235	0.4166295
LOC100500773	0	0	0	0.01267985
LOC100505474	0	0.00787355	0	0
LOC100505478	0.0702188	0.0250623	0.0222523	0
LOC100505495	0.2104515	0.2110895	0.202075	0.204604
LOC100505540	0	0	0	0
LOC100505545	0	0	0	0.0150366
LOC100505549	1.002235	0.5324675	1.022351	0.5132705
LOC100505619	0	0	0	0
LOC100505622	0	0	0.07425495	0.0251662
LOC100505624	8.889165	6.585225	10.09035	9.814265
LOC100505633	0.25613995	0.115702	0.4486235	0.1565765
LOC100505648	2.155215	3.818095	2.07699	4.068305
LOC100505658	0.02054345	0.00607385	0.0054079	0.0064743
LOC100505659	0.194245	0.4435555	0.2022315	0.08462165
LOC100505666	3.262155	1.80189	2.22676	1.85278
LOC100505676	0.0528866	0.120357	0.0636515	0.1104395
LOC100505679	0.336657	0.089687	0.6536575	0.223077
LOC100505687	7.81795	9.41232	5.02941	6.07125
LOC100505695	3.101295	3.667565	2.905645	3.264905
LOC100505702	0.188165	0.1803765	0.206469	0.1064605
LOC100505715	0.2382395	0.5459705	0.145993	0.448004
LOC100505716	0.060275	0.08540395	0.0812595	0.050903
LOC100505718	0	0	0.005431	0
LOC100505738	1.473245	1.33405	2.52267	2.485885
LOC100505761	10.34615	7.1622	6.169625	3.987335
LOC100505768	0	0	0.0172039	0
LOC100505776	0.2211945	0.3386705	0.1476815	0.1787715
LOC100505782	0.0109936	0.0141152	0.00628375	0.0137233
LOC100505783	4.093005	7.44052	2.36235	3.24735
LOC100505795	0	0	0	0
LOC100505806	0	0.0107562	0	0
LOC100505812	1.26108	1.76408	1.216765	1.85877
LOC100505817	3.48064	6.70416	3.35751	5.17626
LOC100505835	0.0240115	0.0623309	0.0067349	0.0501579
LOC100505839	2.44448	0.794309	2.39612	0.500287
LOC100505841	0	0.055574	0	0
LOC100505865	8.942295	3.91574	7.591925	3.413755
LOC100505875	0.15834055	0.0334707	0.10449775	0.0300302
LOC100505876	16.7286	13.61465	11.4422	11.45555
LOC100505912	0.09296555	0.1797015	0.1754855	0.05715945
LOC100505918	0.005	0.0059146	0.0109897	0
LOC100505933	0.09226055	0.112739	0.0441513	0
LOC100505964	0	0.02496505	0	0
LOC100505978	0.07247485	0	0.07286335	0.273019
LOC100505989	0.3984	0.558369	0.264876	0.3738375
LOC100506013	0.0219412	0.03980585	0	0.01732485
LOC100506023	0.352234	0.435478	0.338768	0.3151695
LOC100506025	0.0646454	0.0258152	0.044576	0.04308495
LOC100506035	0	0.05130005	0.0196364	0.01450905
LOC100506050	0.137134	0.135743	0.04971735	0.0989522
LOC100506054	31.15885	7.811375	33.6988	11.902
LOC100506060	3.90012	4.465155	3.25291	3.37358
LOC100506071	4.098025	1.19766	2.87064	1.328115
LOC100506082	0.15126	0	0.050156	0.16958405
LOC100506083	1.83829	1.100551	1.761235	1.39577
LOC100506085	1.2622	4.726075	1.0438625	3.73563
LOC100506100	21.24595	33.89755	10.8039	22.97155
LOC100506122	0	0.00836685	0	0
LOC100506123	0.1332185	0.2294165	0.186779	0.19319
LOC100506124	0.430745	1.0302275	0.414636	0.8258625
LOC100506134	0.10353605	0.12888565	0	0
LOC100506136	0.2186045	0.4125485	0.358609	0.697979
LOC100506172	0	0.04808235	0	0
LOC100506178	0.158242	0.0662957	1.078	0.343663
LOC100506190	5.20841	2.67504	6.460355	3.929375
LOC100506195	0	0	0	0
LOC100506207	2.420995	1.86346	1.30551	1.12634
LOC100506229	0.197097	0.04896265	0.08219475	0.02220085
LOC100506233	19.5703	13.76575	18.5367	11.53145
LOC100506241	0.5080025	0.7745015	0.5018305	0.599478
LOC100506274	0	0.01838095	0	0
LOC100506305	10.24675	10.123395	13.6877	14.7366
LOC100506314	0.2555145	0.2798945	0.195735	0.313373
LOC100506321	3.490245	4.064295	4.331175	4.197205
LOC100506343	0.0663682	0.0766022	0.15430035	0.0249107
LOC100506368	0.261693	0.17332	0.464234	0.256645
LOC100506384	0	0	0	0
LOC100506385	0.206161	0.28261	0.2211805	0.3379635
LOC100506388	0	0.0170279	0	0
LOC100506393	0.344269	0.0409585	0.446508	0.3324095
LOC100506394	4.201065	3.91062	5.06918	5.36742
LOC100506403	0.0423212	0	0	0
LOC100506421	0.06942565	0.1363915	0.08983945	0.05384945
LOC100506422	0.196185	0.2302555	0.1421345	0.1604115
LOC100506451	3.920365	3.969585	3.519515	3.743535
LOC100506469	5.192835	3.14855	6.05044	3.22684
LOC100506472	0.3491135	0.297214	0.3036325	0.255306
LOC100506474	0	0.0076028	0.0067504	0
LOC100506497	0.02253005	0.03447265	0.028466	0.030642
LOC100506548	3.358595	2.762595	6.709735	4.8609
LOC100506585	0	0	0.0110034	0.005
LOC100506599	3.096875	2.918775	3.53529	1.9071
LOC100506655	0.0482842	0.095998	0.0297863	0.0720782
LOC100506668	5.296955	5.256865	7.400295	4.73851
LOC100506688	0.382426	0.543395	0.4770755	0.396551
LOC100506710	5.71917	5.427675	10.2227	9.491725
LOC100506713	0.97221	3.070375	0.5579985	1.121265
LOC100506714	5.41103	8.369225	3.96049	5.973995
LOC100506730	2.46021	4.47547	2.090795	3.26095
LOC100506746	1.759055	1.77999	1.0872125	1.1368495
LOC100506776	0.244919	0.26596	0.1627645	0.245302
LOC100506795	0.0198191	0.0348737	0.03579705	0
LOC100506801	0.1498505	0.273798	0.07077505	0.0913689
LOC100506804	0.824661	1.558555	0.537305	0.8369565
LOC100506810	0.1646655	0.0783938	0.09676275	0.04200345
LOC100506834	0.1587105	0.190606	0.13512	0.1037267
LOC100506844	3.13544	5.800755	2.80702	6.10975
LOC100506874	0.2645385	0.07710055	0.316388	0.13780285
LOC100506895	0.11072015	0.07445875	0.08371515	0.16954235
LOC100506963	14.23155	10.8743	9.92852	8.51992
LOC100506990	2.97388	3.56535	2.646465	2.519725
LOC100507003	0.0079444	0.0399515	0.0450067	0.0179224
LOC100507032	0.5430215	0.877438	0.3168685	0.3666615
LOC100507053	0.380024	0.10584225	0.306074	0.182589
LOC100507066	0.0829167	0.156923	0.052439	0.01750605
LOC100507091	0.01566575	0.01389515	0.01828335	0.00610365
LOC100507117	0.363944	0.534251	0.389452	0.472079
LOC100507118	20.2059	12.10635	30.7791	26.863
LOC100507140	0.3116115	0.1096775	0.277739	0.02111
LOC100507156	0.9170955	1.554665	0.3774775	0.7448925
LOC100507173	2.242575	3.337015	2.15996	2.09429
LOC100507194	0.0434339	0.02278445	0.02997845	0.01214085
LOC100507205	0	0	0	0
LOC100507206	0.06348125	0.1004876	0.04678995	0.01896435
LOC100507217	19.4023	17.09285	25.37045	19.97625
LOC100507244	0.10138625	0.05894725	0.017722	0
LOC100507250	0.0588082	0.04487655	0.03957755	0.0272461
LOC100507254	0	0	0	0
LOC100507266	0.6474775	0.3038165	0.740966	0.512602
LOC100507299	0.8888145	0.5802365	0.4039955	0.6611785
LOC100507300	0.08325305	0.1251795	0.13205	0.09196515
LOC100507334	0	0	0	0
LOC100507346	0.705327	0.3563175	0.6743385	0.4217995
LOC100507351	0.005	0.00657595	0	0.00602815
LOC100507362	0	0	0	0
LOC100507373	0.9027035	1.028166	0.789356	1.423265
LOC100507377	0.4538965	0.882901	0.380467	0.2007395
LOC100507384	0	0	0	0
LOC100507387	0	0.051968	0.0307608	0.0669058
LOC100507389	0	0.01700915	0.037525	0.0090653
LOC100507391	0.05244615	0.0080211	0.0527713	0.02767015
LOC100507410	0.7363265	0.4112745	0.721656	0.3230615
LOC100507412	0	0	0	0
LOC100507424	2.106245	2.96601	2.973495	2.734865
LOC100507433	0.0447031	0.1949835	0.06454165	0.124856
LOC100507443	0	0.056523	0	0
LOC100507462	0.6405865	0.468851	0.387243	0.371233
LOC100507463	1.105695	1.04342	0.6288185	0.8030695
LOC100507472	0.4189375	0.14913	0.377665	0.20817
LOC100507489	0.071151	0.13515	0.05597915	0.1264555
LOC100507501	0.5191735	1.573635	0.542676	1.10793
LOC100507537	0.5254335	0.551059	0.429677	0.416933
LOC100507547	4.917345	1.941215	2.156735	0.8717255
LOC100507557	0.07595685	0.3679225	0.0718559	0.1496835
LOC100507564	0.451228	0.497771	0.418558	0.4047515
LOC100507577	1.1129105	2.291245	0.8013195	0.86414
LOC100507584	0.294635	0.358235	0.1997865	0.180451
LOC100507600	0.00648405	0.03191425	0	0
LOC100507632	0.00672075	0	0.02028965	0
LOC100507634	1.35919	2.24614	0.4362325	0.663975
LOC100507651	0.0277897	0.0300108	0.037245	0.0330384
LOC100508120	0.397347	0.9269905	0.0601833	0.15009725
LOC100527964	3.501205	2.77835	2.23575	1.882465
LOC100616530	0.0908035	0.2509525	0	0.514026
LOC100630918	6.411185	4.926185	7.959655	7.512515
LOC100630923	1.31495	1.35615	2.245655	2.11882
LOC100631378	0	0	0	0
LOC100652739	4.837045	9.798395	5.86127	12.6835
LOC100652768	0.3551385	1.45547	0.8834675	1.378085
LOC100652770	3.57889	2.80968	3.27463	2.936795
LOC100652772	1.0198905	0.4626805	0.659949	0.3146105
LOC100652791	1.77395	0.33391	0.930242	0.281969
LOC100652909	0.6513325	1.113744	0.9365445	0.65576
LOC100652999	4.81522	6.686155	6.952025	9.04494
LOC100653515	0.0697658	0.08618335	0.07021995	0.06087575
LOC100862671	7.35978	7.430495	11.6313	6.279775
LOC100873065	0	0	0	0
LOC100996291	0.574001	0.667818	0.4072945	0.505692
LOC100996307	0.6483735	0.741886	0.4255075	0.60027
LOC100996455	0.1812	0.1574415	0.157146	0.2438455
LOC101054525	0.02581015	0.0270792	0.01205505	0
LOC101055625	0	0.01351095	0.0147618	0.04897435
LOC101059948	0.53354	0.2786195	0.2957935	0.362537
LOC113230	0.4884795	0.3184145	0.6025935	0.763588
LOC115110	0.02681265	0.0200824	0.0295652	0.0120978
LOC116437	0	0.01191575	0.0105948	0.00534545
LOC143666	2.87376	4.83478	2.244645	2.35982
LOC144486	0.7570755	1.41844	0.554942	1.0239995
LOC144742	0.1168741	0.0895786	0.0803667	0.1543485
LOC145474	0.0131183	0.0575488	0	0
LOC145783	0.88354	0.9211555	0.797867	1.12443
LOC145820	0.2269345	0.2490475	0.1857365	0.2153095
LOC145837	0.112334	0.135632	0.0793316	0.081321
LOC145845	0	0.01901885	0	0
LOC146481	0	0	0	0
LOC146513	0	0.02199135	0	0
LOC146880	5.09184	4.854215	5.381885	3.47679
LOC147093	0.00803495	0.01366015	0	0.0062611
LOC147646	0.00964695	0.02374105	0.0105396	0
LOC148145	0.005	0.0085235	0.005	0.005
LOC148413	11.5706	16.1586	6.671955	8.732525
LOC148696	0.0127572	0.0247819	0.0117093	0.01
LOC148709	0.510742	0.740709	0.6863405	1.166275
LOC149086	0.01613475	0	0	0
LOC149134	0.18984	0.2814585	0.2352425	0.2994445
LOC149373	0	0.03571425	0	0
LOC149950	0	0	0	0
LOC150185	0	0.0522	0	0
LOC150197	0.251441	0.121249	0.1331645	0.0449901
LOC150381	4.63822	2.67685	4.614375	2.61039
LOC150568	0	0	0	0
LOC150622	0.05283985	0.07553915	0.04023035	0.037284
LOC150776	6.264265	3.504525	6.659715	5.41257
LOC150935	0.286535	0.581068	0.475332	0.6448605
LOC151009	1.62867	0.801126	1.68673	0.7385235
LOC151171	0.01404775	0.0122006	0.016395	0.00547325
LOC151174	0	0	0	0
LOC151475	0.354655	0.5530235	0.425396	0.386384
LOC151484	0	0	0	0
LOC152217	43.8994	42.69785	32.0861	31.56415
LOC152225	0.1541135	0.073805	0.2932555	0.0778284
LOC152578	0	0	0	0
LOC152742	0.13431475	0	0.1749335	0
LOC153684	0.256543	0.2045165	0.3097	0.2800785
LOC153910	0.07328235	0.07186865	0.0460288	0.01865585
LOC154092	0.1161803	0.15356545	0.1217255	0.1348535
LOC154449	0	0	0	0
LOC154761	0.2877325	0.599034	0.236144	0.3216965
LOC154872	0	0	0	0
LOC155060	2.38079	1.406135	2.34507	1.84561
LOC157273	0.3582825	0.723001	0.3473125	0.3367725
LOC157381	0.1184143	0.196728	0.1351965	0.1401315
LOC158376	0.398402	0.0612741	0.5646705	0.04710015
LOC158434	0.005	0.00538305	0.00500105	0.005
LOC158435	0.0711922	0.10451865	0.0267275	0.04411055
LOC158572	0.9277275	0.42163	0.80353	0.665055
LOC158696	0.3021625	0.5704085	0.240666	0.240203
LOC1720	0	0.01732265	0	0.0158796
LOC200726	0	0	0	0
LOC200772	0	0	0	0
LOC201617	0	0.01636405	0	0
LOC201651	0	0	0.01132255	0
LOC202181	3.014915	1.127825	2.14007	1.84504
LOC202781	10.199145	10.2964	8.393685	9.749995
LOC220729	10.5983	11.05215	8.01435	7.27951
LOC221122	0.0659161	0.0511515	0.0345885	0.05189155
LOC253039	4.144925	11.122	4.887525	9.049595
LOC253044	0	0.00911035	0	0
LOC253573	0	0.01292955	0	0
LOC254099	0	0	0	0
LOC254100	1.359385	3.61	1.41378	2.616385
LOC254128	4.340275	6.90623	4.80698	6.081065
LOC254559	0.1824155	0.1084789	0.09994925	0.023854
LOC254896	1.754055	0.122973	0.763323	0.02587085
LOC255025	0	0	0	0
LOC255130	0.0131287	0.04560975	0.04101285	0.0905719
LOC255167	0.04532165	0.09707605	0.08135895	0.0662573
LOC255411	0.04206505	0.0357557	0	0
LOC255512	2.832365	1.88218	1.312775	1.016234
LOC255654	0.193419	0.2487615	0.15942005	0.1411405
LOC256021	0.117526	0.0336642	0.362488	0.04041475
LOC256880	0.2330615	0.479576	0.128364	0.411815
LOC257358	0.247594	0.0342248	0.0966962	0.01471505
LOC257396	5.29003	3.18536	3.93089	2.912175
LOC282997	0.634471	0.873086	0.5438705	0.4245495
LOC283038	0.07880315	0.03711735	0.05352745	0.03146865
LOC283070	0.1072232	0.030468	0.272061	0.176795
LOC283143	0.09506485	0.1063547	0.07676345	0.117216
LOC283174	0.005	0.01041355	0.258873	0.0831969
LOC283177	0.0335168	0.05314535	0.03796445	0.049929
LOC283194	0.005	0.0112704	0.010124	0.00505595
LOC283214	0.04874075	0.0309631	0.08255315	0
LOC283299	0.5811095	0.6225495	0.35089	0.4878275
LOC283332	0	0.0061941	0	0
LOC283335	1.63012	2.360695	0.939914	0.8293285
LOC283403	0.01975445	0.0501995	0.08933035	0
LOC283440	0	0.329823	0	0.0399882
LOC283585	0.1763895	0.284054	0.0609664	0.1627145
LOC283587	0	0.0861222	0.0952852	0.04275545
LOC283663	0.240023	0.420497	0.2120965	0.219495
LOC283683	0.1445065	0.1853345	0.145878	0.2029353
LOC283688	0.0935353	0.1485485	0.1188169	0.1402545
LOC283692	0.0438912	0.0624575	0.0927942	0.0841959
LOC283693	0.393868	0.971836	0.4411355	0.5757755
LOC283710	0.0447296	0.01596475	0.02900655	0.01775665
LOC283731	0.1159765	0.205313	0.12803055	0.1466575
LOC283761	0	0.0615603	0.0054689	0
LOC283788	0	0	0	0
LOC283856	0.0175835	0.0383673	0.0194347	0.0098055
LOC283867	0.00690875	0.03474335	0.02369365	0.007793
LOC283914	0.225403	0.273336	0.2164195	0.1599625
LOC283922	0.948687	0.799552	0.884904	0.740976
LOC284009	0.5583935	0.5413135	0.4811705	0.464329
LOC284023	2.22353	4.68412	3.68167	8.27985
LOC284080	0.08006975	0.6693665	0.2367055	0.4023185
LOC284100	0.188066	0.0597997	0.175607	0.047703
LOC284260	0.4626655	0.92585	0.529197	0.5757955
LOC284276	0.3719255	0.5893245	0.313349	0.30454
LOC284294	0.0142475	0.02705885	0.0077829	0.01607105
LOC284344	0.0070862	0.0174391	0.02358455	0.01769145
LOC284379	0.325455	0.3299515	0.1882395	0.217013
LOC284385	1.407855	1.44242	1.368965	1.239805
LOC284395	0.02011105	0.06217175	0.02050765	0.02876695
LOC284412	3.44449	2.623775	2.18664	2.186735
LOC284454	13.805	18.76205	21.09195	20.22675
LOC284551	0.390749	0.7247195	0.374201	0.315803
LOC284578	0.06592745	0.2259385	0.1558805	0.0653893
LOC284581	0.7741355	1.14693	0.6750725	0.5192675
LOC284632	0.06478505	0.107181	0.051397	0.071684
LOC284648	0.0901838	0.08406195	0.02824025	0.03431605
LOC284661	0	0.01445655	0	0
LOC284688	0	0	0	0
LOC284751	2.52625	0.6198775	1.670215	0.6446515
LOC284757	0.120319	0.235827	0.14555215	0.1793695
LOC284788	0	0.05807895	0	0
LOC284798	0.005	0.005	0	0
LOC284801	2.2377	9.902165	2.628975	6.35385
LOC284837	0.08168305	0.0769995	0.06336675	0.03607725
LOC284865	0.3854945	0.579483	0.39508	0.4220515
LOC284889	1.454045	1.786095	1.28573	1.0346885
LOC284933	0	0	0	0
LOC284950	0.22123	0.338774	0.239906	0.2403755
LOC284998	0	0.0185478	0	0
LOC285000	0.0088677	0.03273495	0	0
LOC285033	5.679565	7.42627	6.4736	8.830625
LOC285074	4.048895	3.958795	4.181365	3.606825
LOC285084	0	0.01406965	0	0
LOC285419	0	0.04374915	0	0
LOC285441	0.01042265	0.0087414	0.02277415	0.01175665
LOC285484	0	0.02109745	0	0
LOC285501	0.07630085	0.0810155	0.02893675	0.09382635
LOC285540	0.41488	0.82518	0.342094	0.338174
LOC285547	0	0	0	0
LOC285548	0.0882636	0.01749525	0.02350985	0.03306795
LOC285577	0	0.01	0	0
LOC285593	0.0560762	0.1280075	0.01489515	0.0620263
LOC285626	0.08942495	0.04931415	0.2452965	0.2164095
LOC285627	0.00594645	0	0.00649665	0.02298425
LOC285629	0.06439845	0.04454115	0.2845145	0.0920028
LOC285692	0	0.00806115	0	0.00738965
LOC285696	0.441269	0.6383795	0.4414285	0.694984
LOC285740	0	0.0100958	0.00937935	0
LOC285758	0.1156029	0.079537	0.05665605	0.097633
LOC285762	0.0227114	0.03742435	0.0219253	0.0164468
LOC285768	0.0105973	0.01360645	0	0
LOC285819	0.11121205	0.0652008	0.0759894	0.03432285
LOC285847	0.5665605	0.6541445	0.459695	0.5654395
LOC285878	0	0	0	0
LOC285889	0.0174826	0.0110718	0.0192789	0.0312556
LOC285972	0.5923555	0.6499315	0.556237	0.643182
LOC286059	0.02408625	0.0610283	0.05931045	0.03525625
LOC286083	0	0.02870425	0	0
LOC286094	0	0.0127632	0	0
LOC286114	0	0	0	0
LOC286135	0.005	0.01527725	0.005	0.01380475
LOC286177	0.08004175	0.11735	0.07400685	0.0970979
LOC286184	0.1027447	0.147288	0.1163415	0.09319885
LOC286186	0.1637325	0.2692485	0.2172735	0.213879
LOC286189	0.2150055	0.22368	0.1733165	0.1010979
LOC286190	0.236119	0.262853	0.187939	0.220346
LOC286238	0	0	0	0
LOC286297	0.00900205	0.01107695	0	0.0112372
LOC286359	0.33055	0.602461	0.2869955	0.2846845
LOC286367	0.467894	0.1932755	0.2820715	0.134424
LOC286370	0.02328245	0.0267521	0.0143388	0.02134055
LOC286437	2.29765	3.708525	2.411725	2.73845
LOC286442	0	0	0	0
LOC286467	0.16332	0.390929	0.168492	0.1503915
LOC338651	0.01798565	0.01311765	0.0059638	0
LOC338758	1.97307	5.16627	1.139465	2.91189
LOC338799	1.933505	2.137265	1.855755	1.39941
LOC338817	0.3191155	0.8355755	0.402237	0.612323
LOC338963	0.0185616	0.02333605	0.01013955	0.0314059
LOC339166	0.251428	0.636661	0.396748	1.0579835
LOC339240	0.0320549	0.0229487	0.0491015	0.03318085
LOC339298	0.005	0.0315409	0.0140721	0.0451464
LOC339442	0	0	0	0
LOC339505	0.151446	0.180857	0.144821	0.11375265
LOC339524	0.8337875	0.223956	0.377182	0.133954
LOC339529	0.0232364	0.0757221	0.0154098	0.05970515
LOC339535	13.2254	4.901455	7.933015	2.346025
LOC339568	0	0.0100961	0	0
LOC339593	0	0.0391819	0.00567485	0.0117181
LOC339622	0.046639	0.1296215	0.05317925	0.0668921
LOC339666	0.262388	0.4313895	0.363905	0.358326
LOC339788	0.00793665	0	0	0.00618455
LOC339803	8.27051	6.655515	5.964295	6.043705
LOC339807	0.0068603	0.03449965	0.01533755	0.0171274
LOC339822	0	0.0104788	0	0
LOC339862	0	0	0	0
LOC339874	0	0.03047675	0.0201702	0.0151302
LOC339894	0.1550555	0.1939475	0.0527601	0.06594525
LOC339975	0.1299335	0.30828	0.09637375	0.10183405
LOC340017	0.1871335	0.1016374	0.0507931	0.0531995
LOC340073	0.0054968	0.0070576	0.0060054	0
LOC340074	0	0.01439545	0	0
LOC340094	0	0.00856165	0	0
LOC340107	0	0.0063425	0	0
LOC340113	0	0	0	0
LOC340357	0	0	0	0
LOC340508	0.0075628	0.00642875	0	0
LOC340515	0.186344	0.3626545	0.177636	0.14736055
LOC341056	0.00583675	0.04371665	0.01275365	0.0197514
LOC344595	4.97416	5.904	5.070435	5.886265
LOC344887	1.625645	4.96664	1.58046	1.923465
LOC344967	0.5202085	0.8566815	0.358562	0.408578
LOC348761	0.1020798	0.005	0.07291415	0.01
LOC349160	0.035836	0.04052	0.026409	0
LOC349196	0	0	0	0
LOC374443	4.05472	1.90289	4.54908	2.623445
LOC375196	0.01259455	0.1913565	0.02751985	0.051711
LOC375295	0.11057945	0.11037315	0.127517	0.1884405
LOC387723	0.7858915	1.09552	0.7367335	0.950677
LOC387895	1.49691	0.5188465	0.113724	0.0290175
LOC388152	1.67669	4.027015	3.398085	6.61491
LOC388242	0	0	0	0
LOC388499	0.0188325	0.06833195	0.0432007	0.0086792
LOC388553	0.054449	0.0136869	0.222685	0.0680866
LOC388692	0.0854967	0.1560525	0.07363155	0.06715295
LOC388796	25.91705	15.00175	27.8919	18.9561
LOC388813	0	0	0	0
LOC388849	0.358673	0.4093865	0.085763	0.1248665
LOC388906	1.67529	1.440555	1.305855	1.06887
LOC388942	0	0.04154135	0	0.00755055
LOC388948	0.176576	0.11165895	0.1011664	0.09282135
LOC389023	0	0	0	0
LOC389033	0	0.066766	0	0
LOC389043	0	0	0	0.005
LOC389247	1.34513	2.05754	0.8976595	1.612415
LOC389332	0	0.0185014	0	0.0098606
LOC389458	0.005	0.0753765	0.098729	0.005
LOC389634	0.09145425	0.11932955	0.131826	0.3082765
LOC389641	6.196985	7.256675	4.85258	4.66802
LOC389705	0.05818475	0.0191795	0.03339655	0.03369955
LOC389765	1.25244	0.971057	1.553595	1.499045
LOC389791	2.561455	2.855105	2.951775	2.48289
LOC389831	0	0	0	0
LOC389834	0	0	0	0
LOC389895	0	0.0132538	0	0
LOC389906	21.79435	20.5794	14.56045	14.93405
LOC390660	0	0	0	0
LOC390705	0	0	0	0
LOC391322	1.428195	2.748305	1.204955	1.1665525
LOC392196	0	0.0107	0	0
LOC392232	0	0.00558065	0	0
LOC392364	0.078182	0.197955	0.059972	0.2317715
LOC399715	0.0960753	0.1602885	0.0956959	0.1195995
LOC399744	1.94361	1.44032	1.170215	0.9036895
LOC399753	0	0.01397125	0	0
LOC399815	3.394395	5.06883	3.463795	5.20688
LOC399829	0	0	0	0
LOC400027	6.37175	11.35425	6.705665	8.593525
LOC400043	3.79074	1.06595	3.15346	1.368575
LOC400084	0.138454	0.2163865	0.2380175	0.2227025
LOC400456	0	0.01126445	0	0
LOC400548	0.436905	0.5176885	0.312878	0.3072285
LOC400558	0	0	0	0
LOC400620	0.00685685	0.01191055	0.005415	0
LOC400654	0	0	0	0
LOC400655	0.2230415	0.27449	0.175958	0.261199
LOC400657	5.905345	3.465985	5.344565	3.483615
LOC400680	0.0666212	0.04934935	0.03711225	0.04189245
LOC400684	0.7708285	0.832329	0.5443105	0.770081
LOC400685	0.00573105	0.007052	0.00655155	0.00784355
LOC400752	0.9884825	1.338075	0.576875	0.70488
LOC400794	0.03088575	0.04272535	0.0779799	0.06485825
LOC400891	0.2581695	0.251389	0.1847195	0.213095
LOC400927	0.9654555	1.721495	0.9507865	1.773002
LOC400940	0	0.01	0	0
LOC400958	0.2350275	0.3443735	0.2379085	0.221676
LOC401010	0.8089535	0.6819305	0.4150905	0.3676225
LOC401052	1.935225	2.48711	1.53538	1.75316
LOC401074	2.375995	1.732015	1.218225	1.09
LOC401109	0.0419865	0.0747248	0.1318556	0.06023255
LOC401127	0.2392455	0.3171895	0.1086692	0.1905335
LOC401134	0.02841485	0.04246635	0.0060646	0.01126145
LOC401164	0	0	0	0
LOC401177	0	0	0	0
LOC401242	0.08574525	0.1522365	0.08901695	0.1758255
LOC401320	0.463271	0.1688305	0.373749	0.238589
LOC401321	1.540895	1.30922	1.49341	1.465825
LOC401324	0.1480865	0.134054	0.11136825	0.08118
LOC401397	53.0029	38.0929	47.7028	39.69595
LOC401463	0	0.00529905	0	0
LOC401497	0	0	0	0
LOC401557	0.0933002	0.0927106	0.05138965	0.0761704
LOC401980	0.13391685	0.1223336	0.128956	0.04979405
LOC402160	0.00562615	0.04274065	0.0184402	0.01539995
LOC402779	0	0	0	0
LOC407835	0.04089625	0.0714153	0.0077165	0.0256003
LOC415056	0	0	0	0
LOC439994	2.23953	7.121995	1.551435	3.21802
LOC440028	0.7673915	0.461931	0.8886065	0.5614195
LOC440040	0	0	0	0
LOC440117	0	0.0211469	0	0
LOC440173	0.331977	0.715162	0.272987	0.188288
LOC440243	0.005	0.005	0.005	0.005
LOC440288	5.535355	6.331925	5.00836	6.57475
LOC440297	0	0	0	0
LOC440300	0.324132	0.725245	0.464096	0.774133
LOC440311	0.2179415	0.405025	0.337639	0.303378
LOC440335	0.5278385	0.946793	0.3330985	0.3411495
LOC440354	0.06061775	0.05941795	0.0979778	0.06443555
LOC440356	0.216795	0.23701165	0.5244535	0.31974
LOC440434	1.78453	2.50883	1.79849	1.680655
LOC440461	0.2093695	0.189027	0.126201	0.0950454
