SUM149_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
NSUN4	9.48205	6.90758	-0.457018634911978	0.00803161510300892
NSUN5	12.56925	12.5459	-0.00268259906158722	0.98435835916957
NSUN5P1	2.467405	2.38586	-0.0484851495811749	0.756147432367883
NSUN5P2	2.480275	2.91269	0.231852074417403	0.384962916867925
NSUN6	5.65413	8.68371	0.619006492653048	0.0398671543961219
NSUN7	1.44911	1.318375	-0.136406321655829	0.536682680770536
NT5C	38.7376	11.03895	-1.811131621345	0.0214925368704371
NT5C2	12.11175	16.169	0.416823123667805	0.0642480327875305
NT5C3	31.5191	32.4033	0.0399144062862742	0.496909830569161
NT5C3B	44.1074	26.21865	-0.75042731734601	0.00756494008667445
NT5DC1	17.2791	23.5197	0.444841583156638	0.0224827589233436
NT5DC2	60.2867	38.9886	-0.6287874091888	0.00336545910735222
NT5DC3	2.85019	4.868395	0.772388130943087	0.000523182646883657
NT5E	10.78885	18.422	0.771888603385324	0.0053503421070588
NT5M	4.37554	4.8307	0.142771184404821	0.360770838492459
NTAN1	16.31125	11.54265	-0.498892865363469	0.0479867702212749
NTHL1	26.31775	19.8927	-0.403797049271962	0.2183716436763
NTMT1	60.1744	80.9148	0.427253756259518	0.0203018620495267
NTN4	3.066485	5.146415	0.746981904837561	0.00108666864052277
NTNG1	1.13427	0.36099	-1.65173332039316	0.0394601619737736
NTPCR	47.633	16.74545	-1.50819226865985	0.0263415920188927
NTSR1	15.03355	16.10755	0.0995513477536115	0.187900527468588
NUAK1	1.038205	0.7247655	-0.518505153351126	0.0207779990187077
NUAK2	0.7804665	0.642364	-0.280945666490304	0.122944561030942
NUB1	18.4745	33.76435	0.869965465029235	0.00649598834899181
NUBP1	16.17055	27.8979	0.786787778781283	0.0160030564127019
NUBP2	35.1229	52.1651	0.570672954628401	0.0383353037515521
NUBPL	5.670365	3.150795	-0.847725712659712	0.0702680898577173
NUCB1	30.4929	36.06125	0.241976043036018	0.0272926276127715
NUCB2	6.74215	3.11422	-1.11433785957501	0.0312554598039749
NUCKS1	137.4855	93.2648	-0.55987488489803	0.0318714939088018
NUDC	130.3035	107.867	-0.272622270440278	0.01367211676232
NUDCD1	28.58495	23.21245	-0.300356964176669	0.041440863992384
NUDCD2	70.27285	68.96555	-0.0270915300546894	0.605239650513969
NUDCD3	13.8202	26.3039	0.928498225483128	0.00431620406599648
NUDT1	31.40605	30.11965	-0.0603374983101398	0.598339183208665
NUDT14	9.4453	12.91825	0.451742120229846	0.0578500206365841
NUDT15	31.38055	51.13555	0.704455979189655	0.0220688207734373
NUDT16	10.28285	6.84487	-0.587145131332767	0.0132895338212201
NUDT16L1	19.723	26.3701	0.419024030206832	0.0341486174759183
NUDT16P1	3.117625	3.003375	-0.0538627851579764	0.603394329314526
NUDT17	4.572415	0.847811	-2.43114176089594	0.00698938288913002
NUDT18	4.287115	6.72494	0.649514278640689	0.053276564167036
NUDT19	10.7739	12.50785	0.215293243300529	0.301160557496902
NUDT2	4.540315	3.741775	-0.27906958372034	0.0750303882733167
NUDT21	52.55165	53.84485	0.0350723023721701	0.405313587076003
NUDT22	41.32275	40.3729	-0.0335490478931633	0.854673713893987
NUDT3	25.58175	7.47815	-1.77436164487694	0.000748878009413483
NUDT4	2.08951	2.968545	0.506591319859394	0.198373910795393
NUDT4P1	13.37905	23.32915	0.802158064697898	0.00393489105371442
NUDT5	87.4977	110.134	0.331942919741057	0.0141465886204493
NUDT6	10.040505	12.28905	0.291541559769198	0.104325336560656
NUDT7	3.608125	6.914585	0.93839334597878	0.0365174782724087
NUDT8	18.98715	10.8942	-0.801463112929291	0.117116717814993
NUDT9	7.12538	10.3957	0.544948045145417	0.0309173662191003
NUF2	35.75195	37.65405	0.0747831146523934	0.0685774029096726
NUFIP1	6.372265	5.91869	-0.106528369193529	0.241754249784286
NUFIP2	14.95405	16.6366	0.15382435999686	0.0700414799930979
NUMA1	42.6206	40.72585	-0.0656060931555916	0.311875200147812
NUMB	13.9601	12.4689	-0.162975079041844	0.272163756914035
NUMBL	5.66583	5.77884	0.0284926111321462	0.844080533860213
NUP107	43.3903	39.8193	-0.123904701418407	0.0074730164809788
NUP133	42.2741	38.5899	-0.131550735162916	0.0618243384821619
NUP153	39.0308	19.11895	-1.02960973982781	0.0212489318249967
NUP155	18.0522	23.33075	0.370058018198752	0.0042539947049491
NUP160	39.15545	37.58725	-0.0589697612904075	0.412145652281638
NUP188	41.8955	44.6735	0.0926239965545373	0.0250214369463171
NUP205	18.88995	15.8894	-0.249554234972972	0.00626111423967038
NUP210	31.94395	27.20145	-0.231859161117963	0.0245029030582447
NUP214	19.7209	19.90985	0.0137569586002823	0.718900799223759
NUP35	20.78795	19.86935	-0.0652028166318982	0.452257941102044
NUP37	69.28645	66.77495	-0.0532662487931514	0.28381056533698
NUP43	26.2374	30.3558	0.210347431721633	0.146577397666336
NUP50	25.46975	25.27055	-0.0113277347038457	0.692868219976216
NUP54	48.1826	32.79175	-0.55517934929503	0.0150770158493773
NUP62	26.15525	24.15365	-0.114859340147328	0.321830528783887
NUP85	37.6551	23.28465	-0.693466079838706	0.0335425320654867
NUP88	61.4855	70.2325	0.191892567602908	0.0381334256247573
NUP93	38.0143	53.5046	0.493120705636051	0.0124134530261468
NUP98	37.8567	51.7287	0.450416279862741	0.0704813621117627
NUPL1	27.50985	21.8171	-0.334488926566252	0.0290487372742206
NUPL2	14.99815	16.06605	0.0992307141621043	0.266687236418205
NUPR1	6.607435	3.694095	-0.838869359385133	0.0340013345962704
NUPR1L	2.705855	2.026575	-0.417040962972286	0.337340043964114
NUS1	42.10755	36.5227	-0.205285512848423	0.029120337433983
NUSAP1	77.84205	115.6885	0.571623851008885	0.0336628787490531
NUTF2	234.6705	192.757	-0.283853241917133	0.0634612123066497
NVL	35.03235	28.16395	-0.314838082150297	0.00394725404304368
NWD1	0.8395945	0.2475245	-1.76212138552064	0.0643623396766887
NXF1	36.53475	76.76925	1.07125921840266	0.0516731156579601
NXN	6.41075	36.57355	2.51223561405731	0.000372854592156419
NXNL2	0.8003985	0.883178	0.1419857714316	0.760570932679082
NXPE3	3.083525	2.927375	-0.0749729747361036	0.153150729945354
NXPH4	4.640755	5.99786	0.370088312578584	0.103493618245034
NXT1	50.82425	30.7432	-0.725249680588017	0.0209074842586558
NXT2	5.52409	7.183725	0.378995298789242	0.0363498087745798
OAF	22.1352	18.48865	-0.259702522583621	0.0445058561257513
OARD1	28.42865	12.9806	-1.13098852062282	0.00838138526930157
OAS3	7.122615	3.51182	-1.02018810938892	0.00183395077366715
OASL	2.72585	5.97363	1.1319017068041	0.0271314732391283
OAT	77.6523	90.6125	0.222681427133742	0.0311489402806621
OAZ1	437.6645	621.174	0.505172076893031	0.0187086990535521
OAZ2	32.39015	50.4178	0.638378017696166	0.000956096311418609
OAZ3	12.6192	10.73495	-0.233304981307011	0.313254533538438
OBFC1	5.25803	5.2009	-0.0157610744945842	0.868876319554261
OBSCN	1.639375	0.243906	-2.74874874902714	0.0406310742843777
OBSL1	25.60115	4.91364	-2.38134455033931	0.0203821049692963
OCEL1	11.21105	19.6918	0.812673588188975	0.0661747031093093
OCIAD1	29.44805	25.60925	-0.201507102031913	0.174471875876186
OCIAD2	67.46045	57.5658	-0.228829984910622	0.0079071657296367
OCLM	0.686613	0.5724335	-0.262389068795052	0.719728704550824
OCLN	3.576305	4.542925	0.345151707940239	0.0636942908775715
OCRL	15.08955	10.7737	-0.48603598434939	0.0124128842976527
ODC1	199.1735	427.342	1.10136540500526	0.0120797832815653
ODF2	34.38065	42.0328	0.289918743664897	0.0713742101841967
ODF2L	10.4445	5.65179	-0.885963662767625	0.0100069500680008
ODF3B	2.65158	1.747085	-0.601902475602177	0.0909483653081455
OFD1	16.8366	13.6824	-0.299279516106708	0.140225906491347
OGDH	37.04405	113.955	1.62115048590716	0.00290934635501068
OGDHL	7.95666	4.72177	-0.752835182978583	0.0401023182667484
OGFOD1	26.1165	42.29155	0.695407869395691	0.0403389146986746
OGFOD2	8.13694	8.795265	0.112240693912205	0.254153369502995
OGFOD3	7.919345	9.722695	0.295975153306669	0.113388056552048
OGFR	54.4755	51.00065	-0.0950918988322594	0.458936047389347
OGFRL1	26.9035	29.9031	0.152501181925805	0.226082999533851
OGG1	11.53805	12.28845	0.0909035328480279	0.148850919263992
OGT	55.77765	48.73205	-0.19481623930959	0.0861640604628392
OIP5	27.25065	39.90595	0.550313226753964	0.0379375265829092
OIP5-AS1	23.6914	27.4963	0.214874042992999	0.012252918041272
OLA1	66.6274	64.6844	-0.0426977784448774	0.430493504750181
OMA1	6.14855	3.4369	-0.839138347051843	0.0536264087346029
ONECUT2	1.59868	1.47118	-0.11990741823113	0.288528088348144
OPA1	53.47455	38.1088	-0.488728256703859	0.0124188964494656
OPA1-AS1	1.731685	1.49415	-0.212851532532657	0.546072321156803
OPA3	6.00665	9.524905	0.665144101176106	0.0494778745499354
OPHN1	2.278295	2.15116	-0.0828397291158286	0.653783173252088
OPLAH	5.472005	1.331915	-2.03856753287641	0.0451601106358181
OPN1SW	0.8542695	0.591393	-0.530574107581752	0.166144951803654
OPN3	12.79825	7.99046	-0.679596088614596	0.0106327862079644
OPTN	5.787315	11.49895	0.990536054463288	0.0312483395392614
OR2W3	1.307705	2.62671	1.00621980390105	0.0159841071166152
OR7E14P	0.877037	0.542837	-0.69211864883984	0.356214655176457
OR7E37P	0.681925	0.9545985	0.485280993047238	0.216540954479646
OR7E91P	2.22051	1.230685	-0.851429524415057	0.0537299538937611
ORAI1	14.31385	25.0865	0.809499437588456	0.0590062022393081
ORAI2	2.95515	1.267705	-1.22101229814103	0.0303249823935557
ORAI3	11.3223	5.632435	-1.00733639094612	0.00235820681836574
ORAOV1	9.785495	12.36785	0.337877990511654	0.145285293172297
ORC1	33.1623	21.33375	-0.636406487912255	0.00410227368757847
ORC2	15.9934	14.96695	-0.0956964150471958	0.250282051001156
ORC3	33.4803	33.401	-0.00342115869023847	0.910979722731099
ORC4	15.2275	17.6481	0.212833766433091	0.0472483148072118
ORC5	25.2985	22.6701	-0.158261092144892	0.00824819687047433
ORC6	28.7951	46.57255	0.693656544357469	0.00110940280946925
ORMDL1	32.16995	33.53945	0.060145337228286	0.270883597982136
ORMDL2	17.3884	40.78145	1.22978788319994	0.0384551194984994
ORMDL3	10.51855	24.08785	1.19536978887154	3.04609060432482e-05
OS9	33.24345	66.84045	1.00765133376251	0.000332909550626561
OSBP	24.8095	28.46865	0.198481421193761	0.103923566739696
OSBP2	29.79165	49.4726	0.731721692424381	0.00282501063413719
OSBPL10	15.93015	20.18125	0.341255684340924	0.0155676979872075
OSBPL10-AS1	0.754302	0.4647235	-0.698769650706865	0.450829499280126
OSBPL11	7.546845	10.80855	0.518227445106501	0.011269503975906
OSBPL1A	16.44885	15.7978	-0.0582630605071485	0.605067898599808
OSBPL2	20.88045	20.7803	-0.00693632191791268	0.761309603158637
OSBPL3	7.319575	10.01034	0.451659187812004	0.0599631273417578
OSBPL5	5.060835	1.46066	-1.79275503952181	0.0371790718452694
OSBPL6	3.67409	7.09226	0.948858459008142	0.00442597772906725
OSBPL7	3.254625	1.48439	-1.13262113763949	0.121721394080586
OSBPL8	9.92012	20.9341	1.07742541741006	0.00441099833367828
OSBPL9	50.35925	33.5001	-0.588091395052224	0.00675388576669746
OSCP1	4.20485	1.327855	-1.66295672109967	0.0592162112509966
OSGEP	13.84905	10.52385	-0.396124424917166	0.0135249397723131
OSGEPL1	4.67815	4.66817	-0.00308102054718806	0.96665208235915
OSGIN1	3.09551	10.4762	1.75886648239231	0.00111469876244338
OSGIN2	15.8503	16.2866	0.0391753108110931	0.503025494042216
OSMR	9.041985	15.9056	0.814823365614019	0.024397568266473
OSR1	0.655265	0.658901	0.00798324192517691	0.977991281051763
OSR2	3.730895	4.40238	0.23876192122566	0.0755252596118601
OST4	161.3245	178.352	0.144761839877574	0.105291620489415
OSTC	89.31085	93.6812	0.0689241030621123	0.298394290814675
OSTF1	44.20155	86.72665	0.97237842249328	0.00709605991611971
OSTM1	5.619175	17.59255	1.6465343768346	0.0167964559738885
OTUB1	60.5346	55.2382	-0.132093676539822	0.162924444697204
OTUB2	2.406265	1.013481	-1.24747649162286	0.0032031234191241
OTUD1	6.710685	7.642615	0.187606317298208	0.237227113964404
OTUD3	7.4528	6.764325	-0.139836567257657	0.144011460829358
OTUD4	14.5249	12.5803	-0.207361904800423	0.105975890633306
OTUD5	45.9124	49.8627	0.119077156311606	0.277470343466792
OTUD6B	16.54695	17.82215	0.107106070675447	0.278249307066411
OTUD7A	0.0316122	1.818515	5.84613557490333	0.0356619062828225
OTUD7B	4.741775	6.0177	0.343784978163878	0.0646239244280035
OTX1	2.1347	0.8314545	-1.36032411334982	0.00369627123887851
OVCA2	26.4247	19.89535	-0.409455813544565	0.0343864918601155
OVGP1	0.7147745	0.874473	0.290925674254479	0.229592719529753
OVOL1	2.88756	4.356595	0.593350078640495	0.0114723037772145
OVOL2	11.1238	10.288565	-0.112607935105588	0.513813024019368
OXA1L	84.68205	87.15625	0.0415479293226633	0.162341548039144
OXCT1	10.06125	9.293475	-0.11451950269958	0.104517175621746
OXCT2	2.409015	0.6306615	-1.93350560791684	0.0770309896312602
OXLD1	73.74825	57.97035	-0.347293619504156	0.113249296654478
OXNAD1	8.296145	10.46705	0.335341880081252	0.0585554856358196
OXR1	11.18835	8.29616	-0.431481667403612	0.000765423433995578
OXSM	21.02885	28.9867	0.463021142789028	0.00396451484582784
OXSR1	32.79785	46.38485	0.500052431223593	0.00119254396720593
P2RX4	3.34462	8.963295	1.42218687146512	0.0312322163162235
P2RX5	27.23875	6.487285	-2.06997377293259	0.0186235712943481
P2RX5-TAX1BP3	1.35674	1.178505	-0.203186395708028	0.410164051924935
P2RX7	3.13872	7.645755	1.28448263707054	0.0108915262572627
P2RY1	1.09074	0.0957381	-3.51007026190282	0.0123946280674666
P2RY11	2.90692	4.461	0.617875779833556	0.0337985718281358
P2RY2	1.29902	1.079855	-0.26658603879221	0.0204636866660455
P2RY6	1.085355	0.1036585	-3.38825667188009	0.03346424431519
P4HA1	29.6832	29.08855	-0.0291952471414406	0.610772206039127
P4HA2	25.58375	42.9134	0.746200463146254	0.0566860609952741
P4HB	351.399	551.7995	0.651034063651091	0.00183255317205897
P4HTM	8.566315	5.789425	-0.565254660619966	0.0425267654164212
PA2G4	181.4305	180.712	-0.0057246953726434	0.816399814026707
PAAF1	15.2863	10.8378	-0.49616732014583	0.11192948909877
PABPC1	361.207	414.9065	0.199960407153035	0.0471515035067167
PABPC1L	13.83205	7.61879	-0.860381193876007	0.00106517661021883
PABPC4	98.3118	83.3863	-0.237554213553244	0.0136693828700765
PABPC4L	2.539435	0.80246	-1.66200616132964	0.0014413675796771
PABPN1	23.42105	21.80575	-0.103097143233738	0.544425363933485
PACRGL	7.33806	6.775635	-0.115042541382318	0.293047154561173
PACS1	16.1278	11.3465	-0.507302308301702	0.0800199688960189
PACS2	7.123265	6.11365	-0.220504700663829	0.206765400529032
PACSIN2	21.6579	24.99965	0.207014534330592	0.127027954530365
PACSIN3	44.7885	26.2677	-0.769838466464926	0.0713020018400803
PADI2	0.285095	4.57164	4.00319715844002	0.00364719359934704
PAEP	8.1693	14.12105	0.789562998117934	0.036804532091187
PAF1	29.37935	48.2902	0.716927961118557	0.0265907799880965
PAFAH1B1	43.8984	44.80815	0.0295928053175745	0.488467313532316
PAFAH1B2	28.45055	36.55945	0.361787823993412	0.00415021156006912
PAFAH1B3	32.35415	33.6873	0.0582540270741484	0.557970316708805
PAFAH2	3.87195	2.350215	-0.720267580648067	0.048627941698782
PAG1	0.1528195	0.698196	2.19180344644662	0.0734653660047594
PAGR1	25.65145	31.0643	0.276217165704929	0.0867093243402337
PAICS	91.7704	74.18345	-0.306931532058802	0.00156212536557294
PAIP1	24.219	33.63095	0.473650234852804	0.112910627664352
PAIP2	65.01985	98.47045	0.598810623370218	0.054472957490555
PAIP2B	2.19358	5.4383	1.30986841632145	0.00549021854785924
PAK1	15.48005	12.17855	-0.346067757731876	0.0239567574423661
PAK1IP1	48.2882	26.4264	-0.869690782584299	0.00238036887268388
PAK2	32.33655	39.18145	0.277005023566975	0.0207708521469911
PAK3	1.137185	1.334425	0.230751248117116	0.260415965445145
PAK4	21.96045	23.7649	0.113924713492968	0.39777731052292
PAK6	10.2863	6.89714	-0.576653979227462	0.0177211393298939
PALB2	17.85275	15.0108	-0.250145453693396	0.0858431820899111
PALD1	8.916705	4.23688	-1.07350841968588	0.0203051277934912
PALLD	12.53585	12.2079	-0.0382447725789675	0.372279558078584
PALM2	1.352905	0.8304675	-0.704064922745048	0.069275892262998
PALM2-AKAP2	2.862235	3.47125	0.278313144558056	0.191803403461403
PAM	11.4615	9.914615	-0.20916720961642	0.048681857489066
PAM16	45.7748	53.82425	0.233702729084318	0.184845905787733
PAN2	11.7385	13.5997	0.212326761010353	0.204319023247014
PAN3	8.53722	4.87679	-0.807834507640296	0.0151663864876638
PAN3-AS1	1.041845	0.597096	-0.803105848190174	0.170676349930496
PANK1	2.29191	1.46606	-0.644606244208512	0.00862122691371415
PANK2	25.89945	25.21905	-0.0384075307455285	0.536255223215223
PANK3	15.84165	25.2037	0.669912934123628	0.00704098553309025
PANK4	10.4281	8.19089	-0.348384197894542	0.0612203802657897
PANX1	9.325555	16.1382	0.791218180864347	0.0072226526967988
PANX2	1.0661255	0.313047	-1.76792609561748	0.0912185857334943
PAOX	2.69679	2.631355	-0.0354372850106865	0.919827734954794
PAPD4	11.8349	12.89485	0.123747475052264	0.11346094269012
PAPD5	4.791025	11.22305	1.22805855239669	0.00761213622002852
PAPD7	8.963815	14.37975	0.681853814777041	0.00699661418935667
PAPL	3.905765	7.051095	0.852242169752534	0.00851712966697724
PAPOLA	63.09275	56.7391	-0.153130967714993	0.126753371604419
PAPOLG	3.22707	3.646465	0.176273674292326	0.0641855452940305
PAPPA	2.826395	0.8113285	-1.80060502938305	0.0313367056046006
PAPSS1	58.5734	47.00675	-0.317377703269423	0.0371032256540676
PAQR3	6.328005	9.293195	0.554423940636235	0.0336868648341662
PAQR4	31.0198	41.0575	0.404456399474573	0.0198645528671865
PAQR6	1.246205	2.364235	0.92383203312222	0.0579233038128033
PAQR7	4.030645	1.560765	-1.36875739195215	0.00104610887576258
PAQR8	1.373465	0.745865	-0.880833712246963	0.0667325738624013
PAR-SN	1.41848	2.12596	0.583768643441407	0.0179874209870278
PAR5	1.475305	3.70419	1.32814485740842	0.024232940072766
PARD3	13.76655	11.40965	-0.270912518143874	0.0321622074968068
PARD6A	14.7748	18.36545	0.313855644778244	0.264892584224302
PARD6B	1.830975	1.75936	-0.0575613757400197	0.14493650089976
PARD6G	2.07047	2.75477	0.41197357200667	0.042901863188713
PARD6G-AS1	3.51635	4.58913	0.384141999397815	0.334580869848992
PARG	10.77735	12.589	0.224161204840778	0.000345481706749959
PARK7	416.187	296.761	-0.487930394773143	0.034119274138601
PARL	87.1348	61.4659	-0.503462763922052	0.0342132526300789
PARM1	0.6428145	0.8816585	0.455817480778933	0.312487228420912
PARN	27.336	21.4259	-0.351446346522623	0.0363507009549307
PARP1	198.5795	175.5475	-0.177855245793133	0.0169361864946426
PARP10	3.378915	1.416305	-1.25442807656586	0.119370506756777
PARP12	3.30832	3.806115	0.202220365497578	0.00256357095761259
PARP14	4.452155	2.082575	-1.09613536794662	0.0350526854776296
PARP16	4.85718	5.47971	0.173980592640866	0.0591543005195554
PARP2	22.21485	13.10055	-0.761897018300494	0.00420432426220617
PARP3	5.79863	4.681415	-0.308767422127376	0.0136553749403882
PARP4	20.87625	28.0851	0.42794235587064	0.0141339316787111
PARP6	29.14045	41.9033	0.524040708273435	0.0301099655960944
PARP8	2.706205	0.7686565	-1.81586019972385	0.00120590976479931
PARP9	6.05726	2.55491	-1.24539286726169	0.0187875996413141
PARPBP	8.624315	15.60425	0.855457239393786	0.0224845780878668
PARS2	8.057035	7.697625	-0.0658356325911863	0.645548455969035
PARVA	6.15704	7.92251	0.363720634379389	0.00556341401280363
PARVB	26.37225	22.17575	-0.250037764450244	0.158875418457774
PASK	4.96247	3.762635	-0.399315035230197	0.0250368169979984
PATL1	28.68465	27.86535	-0.0418066404807217	0.294107271038404
PATZ1	12.3654	9.330205	-0.406328224324718	0.0268284693501363
PAWR	18.53345	29.1669	0.654200593825542	0.041145469272871
PAX8	1.406185	2.056975	0.548737849568732	0.0761036109920036
PAX9	1.524985	1.590715	0.0608803266125615	0.630020894843724
PAXBP1	18.8933	20.5249	0.119500480822074	0.334385382008165
PAXBP1-AS1	0.9809665	1.08695	0.148009803149973	0.299801257423707
PAXIP1	14.50075	11.93955	-0.28037905781828	0.0896612970544929
PBDC1	58.01425	45.99805	-0.334834609802685	0.0459030849748356
PBK	65.53185	51.99475	-0.333830301184227	0.0540562720584892
PBLD	1.020664	0.599009	-0.76885842830641	0.144495455443012
PBRM1	4.53226	7.91589	0.804520938758537	0.00465986901683394
PBX2	35.2962	5.618315	-2.65130345195806	0.00050075841010974
PBX3	4.43054	6.870975	0.633032286759713	0.0223279694495141
PBX4	0.8105545	0.7582855	-0.0961680569770413	0.544912530328509
PBXIP1	3.13184	2.386765	-0.391953983658744	0.047287762342484
PC	11.21505	8.25814	-0.441547270598586	0.0176457160934825
PCBD1	30.5676	14.92515	-1.03425785331875	0.0110072791390337
PCBD2	4.454985	5.63965	0.340185056718484	0.0239896163385829
