SUM149_DMSO_12H_R	SUM149_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
LOC100507410	0.7363265	0.4112745	-0.840244000196299	0.428904129717003
LOC100507424	2.106245	2.96601	0.493850200399312	0.189099093841317
LOC100507463	1.105695	1.04342	-0.0836334888647924	0.689714346904215
LOC100507501	0.5191735	1.573635	1.59981229945842	0.0229364939129698
LOC100507547	4.917345	1.941215	-1.34091966478749	0.00555121743853857
LOC100507577	1.1129105	2.291245	1.04179415634124	0.017671790410305
LOC100507634	1.35919	2.24614	0.724700709198307	0.0838043155922737
LOC100527964	3.501205	2.77835	-0.333623182962702	0.076973326437405
LOC100630918	6.411185	4.926185	-0.380120231044127	0.0509816095345023
LOC100630923	1.31495	1.35615	0.0445088166574829	0.890688411144256
LOC100652739	4.837045	9.798395	1.01841949223346	0.0444484447220142
LOC100652768	0.3551385	1.45547	2.03503142885858	0.032155593450659
LOC100652770	3.57889	2.80968	-0.349106373651493	0.453216478575953
LOC100652772	1.0198905	0.4626805	-1.14032606444242	0.00758787878211691
LOC100652791	1.77395	0.33391	-2.40943414159541	0.0642406708858681
LOC100652909	0.6513325	1.113744	0.773951538870528	0.267649325783696
LOC100652999	4.81522	6.686155	0.473575086141605	0.259974244668783
LOC100862671	7.35978	7.430495	0.0137956809066514	0.78175259903444
LOC143666	2.87376	4.83478	0.7505106621592	0.0132438162086147
LOC144486	0.7570755	1.41844	0.905796039423282	0.0284759715463458
LOC145783	0.88354	0.9211555	0.0601492672565998	0.705952184151476
LOC146880	5.09184	4.854215	-0.0689490775031577	0.315187525356709
LOC148413	11.5706	16.1586	0.481838528567294	0.0411174356499732
LOC148709	0.510742	0.740709	0.536312165301859	0.0526538656774581
LOC150381	4.63822	2.67685	-0.793034953135805	0.0172328234908168
LOC150776	6.264265	3.504525	-0.837926328925812	0.00102193430145159
LOC151009	1.62867	0.801126	-1.02359324490074	0.0563688004806802
LOC152217	43.8994	42.69785	-0.0400377952348943	0.784464355683183
LOC155060	2.38079	1.406135	-0.759705260727994	0.0839053769652527
LOC202181	3.014915	1.127825	-1.41857410055363	0.0126351558072064
LOC202781	10.199145	10.2964	0.0136917910030887	0.827664965380021
LOC220729	10.5983	11.05215	0.0604941770687345	0.275972472271028
LOC253039	4.144925	11.122	1.4239983399106	0.0189758595473615
LOC254100	1.359385	3.61	1.40904472837372	0.0587915672335466
LOC254128	4.340275	6.90623	0.670111926662977	0.0554532354798911
LOC254896	1.754055	0.122973	-3.8342804887572	0.0246806884445253
LOC255512	2.832365	1.88218	-0.589602588954517	0.0891449190379828
LOC257396	5.29003	3.18536	-0.731819473113633	0.044032518716244
LOC283335	1.63012	2.360695	0.534233487278852	0.0450006262607309
LOC283693	0.393868	0.971836	1.30300066636897	0.0817275820472538
LOC283922	0.948687	0.799552	-0.24674031335664	0.206599637084932
LOC284009	0.5583935	0.5413135	-0.0448177795412475	0.975625485043492
LOC284023	2.22353	4.68412	1.0749261662073	0.0317399399655928
LOC284385	1.407855	1.44242	0.0349925525085561	0.677814178738974
LOC284412	3.44449	2.623775	-0.392646381673103	0.0554595631109707
LOC284454	13.805	18.76205	0.442626581891793	0.127985785832583
LOC284581	0.7741355	1.14693	0.56711932855528	0.025433589009725
LOC284751	2.52625	0.6198775	-2.02694237277356	0.00133338470296249
LOC284801	2.2377	9.902165	2.1457273565654	0.0559301693232151
LOC284889	1.454045	1.786095	0.29673689882799	0.0838709219028327
LOC285033	5.679565	7.42627	0.386857331401962	0.0825414699403362
LOC285074	4.048895	3.958795	-0.0324668684881857	0.255011154342423
LOC286437	2.29765	3.708525	0.690686444950464	0.0434206021315212
LOC338758	1.97307	5.16627	1.38868090318352	0.00831739564157073
LOC338799	1.933505	2.137265	0.144547303990362	0.465946094766273
LOC339166	0.251428	0.636661	1.34038006879264	0.130873987376737
LOC339535	13.2254	4.901455	-1.43202937421935	0.023309320938174
LOC339803	8.27051	6.655515	-0.313425990369284	0.0559578456729701
LOC344595	4.97416	5.904	0.247239807029252	0.169057756861706
LOC344887	1.625645	4.96664	1.61125793534017	0.0747953426758268
LOC344967	0.5202085	0.8566815	0.719668961349643	0.276154913265127
LOC374443	4.05472	1.90289	-1.09141012568522	0.00468661338315484
LOC387723	0.7858915	1.09552	0.479213769456838	0.0319248024453779
LOC388152	1.67669	4.027015	1.26409486966977	0.0934530069759301
LOC388796	25.91705	15.00175	-0.788770707936969	0.0296952239212278
LOC388906	1.67529	1.440555	-0.217786110731592	0.39973250478157
LOC389247	1.34513	2.05754	0.61317486922165	0.0939567072855152
LOC389641	6.196985	7.256675	0.227742182213739	0.179788751322378
LOC389765	1.25244	0.971057	-0.367113602737728	0.103296752102044
LOC389791	2.561455	2.855105	0.156580256902655	0.207441605150218
LOC389906	21.79435	20.5794	-0.082753256506593	0.267240541578515
LOC391322	1.428195	2.748305	0.944349147127266	0.126393736748492
LOC399744	1.94361	1.44032	-0.432349385398113	0.131407746529529
LOC399815	3.394395	5.06883	0.578498320553742	0.0452859600725022
LOC400027	6.37175	11.35425	0.833470844651699	0.0411550157887987
LOC400043	3.79074	1.06595	-1.83033974017139	0.0795374811896325
LOC400657	5.905345	3.465985	-0.768755935856192	0.0109415343577715
LOC400752	0.9884825	1.338075	0.436871652311406	0.130896809463877
LOC400927	0.9654555	1.721495	0.834380321890249	0.118663975351793
LOC401052	1.935225	2.48711	0.361969004685009	0.077319820819494
LOC401074	2.375995	1.732015	-0.456080375678474	0.190671896753822
LOC401321	1.540895	1.30922	-0.235061010100255	0.188828465019414
LOC401397	53.0029	38.0929	-0.476549173450451	0.027986012130392
LOC439994	2.23953	7.121995	1.66908543066997	0.0381688230991701
LOC440288	5.535355	6.331925	0.193968322613983	0.245201041429632
LOC440335	0.5278385	0.946793	0.842952456518119	0.190659502091629
LOC440434	1.78453	2.50883	0.491470561125102	0.0740308563326829
LOC441155	1.34037	1.545705	0.205633703341706	0.0807535816430404
LOC441454	2.15942	1.58617	-0.44509646783567	0.0784689590093017
LOC441461	0.438637	1.1092405	1.33847278059579	0.4824125534502
LOC493754	4.84036	6.52878	0.431699076448142	0.058915552294543
LOC494141	0.895035	0.9279985	0.0521783738929522	0.80966149792034
LOC541471	19.3746	11.2537	-0.783767115605832	0.0454122265855858
LOC550112	7.691035	6.10054	-0.334240806980817	0.0437729022543464
LOC550643	55.61955	48.82115	-0.188085793620054	0.319576150763001
LOC553103	0.939826	1.347235	0.519535938850516	0.143321291626541
LOC554206	0.976798	2.75358	1.4951763723287	0.00390000786585069
LOC613037	0.80695	1.185735	0.555230428353712	0.0339419160277873
LOC642236	3.2243	4.68823	0.54005736527385	0.164116279205052
LOC642361	1.94139	3.325335	0.776409721694218	0.0742682017601019
LOC642846	1.90021	0.617254	-1.62222267988405	0.0197269741929268
LOC642852	3.57489	7.76246	1.11861507854518	0.031024832637996
LOC643406	2.49666	3.748765	0.586416024152344	0.10371116718948
LOC643802	0.932369	0.629419	-0.566880308311155	0.276196158838472
LOC643837	3.048915	4.01526	0.397197479207193	0.0631736648137766
LOC644656	3.38268	3.191205	-0.0840654163245833	0.639577112950162
LOC644961	41.61365	65.0929	0.645443355160585	0.000881596244951623
LOC645166	0.6195505	1.43885	1.21562241170624	0.0180843482664093
LOC645212	7.67603	7.576365	-0.0188545140316407	0.875139787997127
LOC645249	1.0480985	0.242199	-2.11350949381226	0.155269863047437
LOC645513	5.51152	5.50699	-0.00118626001218717	0.990079608229856
LOC645638	0.289092	0.5160965	0.836112160881048	0.170271147084531
LOC646214	1.25143	1.48596	0.247817686352355	0.149600413262553
LOC646329	0.12233	1.816305	3.89215632870726	0.000886616065409998
LOC646471	2.34429	4.814725	1.03830234965558	0.0089306126342215
LOC646626	2.61272	8.846655	1.75957954011145	0.0291121003790503
LOC646719	2.15108	2.687215	0.321050573330396	0.247152413986013
LOC646762	2.51399	2.19858	-0.193406882076262	0.133304183156194
LOC646903	1.066815	2.13334	0.999803897584233	0.0150540349129592
LOC648987	1.17394	1.16715	-0.00836868876953351	0.925286193014429
LOC650293	0.5445185	0.331308	-0.716808025110225	0.336420559131596
LOC652276	4.162665	3.15328	-0.400654177086634	0.0576836872362159
LOC653653	1.42158	1.31442	-0.113068952177898	0.582231125061754
LOC653712	1.120645	1.46763	0.389158969395025	0.17270008249654
LOC654342	0.3688655	0.669711	0.860443804466738	0.199174450365905
LOC654433	19.22715	26.28875	0.451300614213247	0.0318976020574252
LOC728190	10.62925	8.092325	-0.393413636896657	0.0655710980601453
LOC728323	2.11338	2.113855	0.000324221457906229	0.998702420459663
LOC728392	0.0937059	0.2511535	1.42235758792189	0.0571946787386515
LOC728407	1.613635	1.708945	0.0827916849550599	0.627639281911711
LOC728431	10.4966	16.88165	0.685533825038381	0.111544090880371
LOC728554	2.43945	2.06346	-0.241490441385652	0.0408295903183189
LOC728730	2.80748	2.20603	-0.347823334751469	0.114170269616013
LOC728752	6.38679	8.37912	0.391707720825578	0.137409931835008
LOC729013	9.21838	10.38809	0.172345273579479	0.176736602529087
LOC729603	1.939155	4.12553	1.0891513467511	0.0265717496852389
LOC729737	1.137165	0.688767	-0.723353673590851	0.039709705309564
LOC729852	5.82493	9.61646	0.723265195957334	0.0258331593573127
LOC730101	1.422465	2.354125	0.726797771837686	0.0803572852176807
LOC730102	1.313595	0.3368775	-1.96322456144434	0.0070387714345274
LOC730183	5.172	7.683075	0.570961561757094	0.195155485248937
LOC731275	4.093535	3.65493	-0.163503454886983	0.1165103737101
LOC81691	5.570995	4.199135	-0.407842850356404	0.0108677022869444
LOC90784	3.09468	4.501275	0.540543469358273	0.0464214491195833
LOC90834	1.31202	1.715095	0.386498778145752	0.16753723799283
LOC91948	1.785255	2.521015	0.497874543409068	0.00475613761158117
LOC92249	10.157895	6.86242	-0.565812135483053	0.035871099346746
LOC93622	21.9246	55.42855	1.33807874561728	0.0013256143218472
LOC96610	5.335265	7.47187	0.48590942362134	0.10439291904012
LOH12CR1	8.453915	6.78517	-0.317234644541691	0.199603891265285
LOH12CR2	1.04944	1.39794	0.413682755862516	0.0351977135386826
LONP1	52.7463	52.8881	0.00387325113174078	0.956157951286095
LONP2	35.5023	40.7449	0.198706997919217	0.103868375951525
LONRF1	5.810375	2.083875	-1.4793625367651	0.00329809958244115
LOX	10.278	5.94552	-0.789684657375889	0.00562193088477066
LOXL1	17.27795	19.07685	0.142890916604301	0.293724208860655
LOXL1-AS1	9.4911	2.506695	-1.92078883433329	0.00878005076493886
LOXL2	24.8987	44.78225	0.846856596613624	0.0227800342816439
LOXL3	9.548665	3.082715	-1.63109752682979	0.0102878926977256
LPAL2	0.8415645	1.29917	0.626444470454582	0.290384738763428
LPAR2	12.13775	11.0427	-0.136408048989171	0.240372187064731
LPAR3	10.111765	13.44115	0.410621737307633	0.0199829750038251
LPAR5	1.649255	0.684532	-1.26862458847651	0.111263669901637
LPCAT1	14.58145	10.8306	-0.429021021997308	0.00870286068829079
LPCAT2	10.5861	8.156415	-0.376164100409147	0.0196738262269646
LPCAT3	26.05435	46.4159	0.833094829380626	0.0265728211978694
LPCAT4	49.79695	31.04675	-0.68161512794373	0.0149999890334326
LPGAT1	10.7718	2.62438	-2.03721081186818	0.00512173048852092
LPHN1	4.32822	1.403875	-1.62435934722356	0.0224314816205822
LPHN2	7.843	4.7867	-0.712374210504062	0.0325827606405073
LPIN1	10.08055	12.2107	0.276571552574189	0.0742347343658318
LPIN2	4.89847	6.26341	0.354617115483663	0.0906796052807852
LPIN3	9.5355	8.07299	-0.240205484515877	0.0847836555118811
LPL	8.3745	4.092825	-1.03290607513769	0.0245466859723784
LPP	2.452945	1.601895	-0.614735300126503	0.0402237752468409
LPP-AS2	0.8983525	1.471645	0.712076143874105	0.0292273580339534
LPPR2	3.91355	5.847275	0.579286566470829	0.0441400505508778
LPXN	2.917195	3.78768	0.376732624222143	0.0566161976321631
LRAT	6.18117	7.99839	0.371829684539764	0.0577626610351155
LRBA	11.37965	12.44595	0.129220169658893	0.279915771022194
LRCH1	7.362595	5.573595	-0.401606170060855	0.043921238124469
LRCH3	14.68995	20.44415	0.476858596213438	0.127823342096784
LRCH4	9.00664	30.72985	1.77057982234845	0.00331099186246709
LRFN1	5.6691	0.2169245	-4.70785480883753	0.047282997365828
LRFN3	5.16302	3.16828	-0.704515345972277	0.138575661760648
LRFN4	42.91885	11.80075	-1.86273286656269	0.0566753721952288
LRG1	2.4529	1.12141	-1.12917457921751	0.00794166394450171
LRIF1	13.3506	17.85955	0.41979114921983	0.0651219878007556
LRIG1	5.359715	5.959975	0.15314999092195	0.198030489598608
LRIG2	4.317775	5.506315	0.350799078380063	0.137787152471754
LRIG3	6.0498	1.68809	-1.84149562626219	0.0357001246357352
LRP1	1.463925	0.8114945	-0.851188421288656	0.0220276813008134
LRP10	24.3259	18.6316	-0.384741610337709	0.00772184413965459
LRP11	15.00985	28.30945	0.915374161084842	0.00213641414183572
LRP12	9.246415	7.14745	-0.371465492924806	0.0381544286912514
LRP3	13.8526	4.015505	-1.78650344047561	0.0490112845068628
LRP4-AS1	0.2568345	1.0674405	2.0552447405283	0.153793618018863
LRP5	27.6143	10.7681	-1.35865184374516	0.0277724669694862
LRP5L	3.45856	2.47321	-0.483786740876421	0.157718447874395
LRP6	7.07755	10.04411	0.505027792429559	0.139558145686849
LRP8	24.1849	18.3348	-0.399522043621186	0.0108323684518114
LRPAP1	8.018445	14.20245	0.824745433818576	0.00717938308984921
LRPPRC	78.99715	70.3006	-0.168263603325697	0.11010767771334
LRR1	42.7606	39.78665	-0.103997666006725	0.375675673422682
LRRC1	13.57585	15.08475	0.152048257158198	0.151615541451138
LRRC14	6.732905	6.59624	-0.0295852175492432	0.78877246156108
LRRC16A	9.41162	8.762105	-0.103165568842604	0.230323204640112
LRRC20	3.10692	1.453905	-1.09555208921185	0.0605312978066015
LRRC23	3.676125	3.93153	0.0969050393792422	0.443686646554338
LRRC24	7.69903	8.447035	0.133768336540727	0.35855378463869
LRRC27	1.80753	1.224215	-0.562162641776916	0.127241606031158
LRRC28	4.51778	6.97756	0.627108606805384	0.0532614817600537
LRRC29	0.9419215	1.270575	0.431802802519833	0.198786294659868
LRRC33	1.165096	0.1430495	-3.02586247286665	0.128969997179285
LRRC37A4P	2.34622	1.700365	-0.464493829891965	0.0691378074787133
LRRC37B	1.77537	1.1064	-0.682246662474113	0.0269160652189913
LRRC37BP1	4.544615	5.581645	0.296532289257967	0.00146976895225725
LRRC39	2.87584	2.366855	-0.281012087003932	0.305100140276297
LRRC40	15.66935	10.7335	-0.545824745263905	0.0296214898470765
LRRC41	46.45545	26.9121	-0.787592887272341	0.00533042229579839
LRRC42	57.1825	33.94045	-0.752568002495498	0.0186852760420909
LRRC45	38.2986	13.0595	-1.55219199311805	0.0184398752764827
LRRC47	29.8501	29.62625	-0.0108597386960359	0.868175534821874
LRRC49	2.2681	1.35551	-0.742648493365448	0.0366859120378451
LRRC56	0.3984035	1.0489545	1.39664987343469	0.117386859542779
LRRC57	4.7967	9.25648	0.948421466264173	0.0044402352050543
LRRC58	19.90085	18.07245	-0.139037953027718	0.323339350024779
LRRC59	96.72905	82.04285	-0.237571620949419	0.010305810971597
LRRC61	9.5059	3.070375	-1.63040835508442	0.00589483067682506
LRRC69	1.60043	1.1072365	-0.531496170067304	0.171265800385625
LRRC73	1.254755	2.09342	0.738456091551683	0.25463439794123
LRRC8A	24.32045	33.1702	0.447717787755552	0.0272201030904267
LRRC8B	2.81144	3.612095	0.361526578847817	0.166513252758935
LRRC8C	1.5491	0.9337345	-0.730345983844839	0.0578648594339342
LRRC8D	17.1196	10.24537	-0.740676906920491	0.0131116766866067
LRRC8E	3.441325	3.17166	-0.117726023849469	0.38061951911931
LRRCC1	11.1755	2.578115	-2.11595085663868	0.00948063846529486
LRRFIP1	30.52095	37.3611	0.291737063630686	0.0469491509128004
LRRFIP2	18.2518	21.43385	0.23185226347963	0.00108929318898325
LRRIQ3	1.585805	1.548845	-0.0340226053357112	0.851065426359292
LRRK1	7.071635	1.2935	-2.45076375842171	0.0308786948617228
LRSAM1	8.89132	7.339455	-0.276724678588316	0.00845848192669726
LRTOMT	2.45734	3.10461	0.337314564764196	0.0894680778045283
LRWD1	16.2332	29.21555	0.847789027239083	0.0159485491369631
LSG1	34.30155	45.4765	0.406847455014969	0.00264615695059471
LSM1	35.0344	28.5802	-0.293756176577225	0.0913904754651992
LSM10	60.78895	47.9127	-0.343400984286571	0.06796961210237
LSM11	2.993665	1.28379	-1.22150356020461	0.0830310616429769
LSM12	43.1193	35.36485	-0.286017615400696	0.0315570210156967
LSM14A	31.7061	22.56935	-0.490395560716254	0.0101650310125275
LSM14B	30.29815	30.83755	0.0254584440446045	0.50348016467279
LSM2	82.1968	50.9508	-0.689977430570891	0.00776416969973309
LSM3	175.101	125.611	-0.479224513634132	0.0830775990460023
LSM4	91.9914	76.39685	-0.267985840053134	0.145188447073257
LSM5	26.20435	13.94405	-0.910156675566756	0.0330497627843788
LSM6	32.57595	25.13435	-0.374146872225627	0.0338327051423376
LSM7	124.131	87.8525	-0.498708207194944	0.167611867573008
LSMD1	37.24295	49.1687	0.400772858653319	0.137560159625387
LSR	60.8271	117.8695	0.954404324897557	0.00589791468090078
LSS	19.03675	29.17505	0.615947929134126	0.0127323174400471
LTA4H	69.57365	127.0045	0.868266700173569	0.00657382424837145
LTB4R	2.49281	3.88142	0.638811626508079	0.0573169564665847
LTB4R2	2.126925	3.252935	0.612972833168465	0.0360062613452637
LTBP1	0.478381	0.2297815	-1.05789744127518	0.053676224256489
LTBP2	3.904215	1.33683	-1.54621648780426	0.0504711804568465
LTBP3	47.77975	32.0196	-0.577444019822314	0.0933162226964239
LTBP4	4.574055	3.628445	-0.334122311490835	0.104462914762088
LTBR	81.732	36.54785	-1.16111449874299	0.0260540534905351
LTC4S	0.7733915	1.50522	0.960703550266075	0.339557422692929
LTN1	7.625475	8.4316	0.144979218738562	0.0814308012779406
LTV1	66.5613	39.2977	-0.76023873336244	0.0346397090261763
LUC7L	26.03185	57.29055	1.13801934488903	0.0168064150440446
LUC7L2	17.1627	15.18715	-0.176425371410415	0.217460993413421
LUC7L3	59.4273	70.8365	0.253367095414345	0.0064692276110888
LURAP1L	3.49578	4.88641	0.483160525178144	0.0323286046501459
LUST	3.11608	4.69901	0.592624565361514	0.0365014925880549
LUZP1	8.759465	13.94105	0.670424562512833	0.0432321456649747
LXN	6.593665	5.058475	-0.38237807576281	0.149603370224861
LY6E	199.394	169.6505	-0.233056315981092	0.103633760625687
LY6G5B	19.67185	14.45435	-0.444628905894358	0.0226926450366969
LY6G5C	3.124045	0.773344	-2.01423303105248	0.0299945461382872
LY6K	32.45265	11.29605	-1.52251791022962	0.026157423843904
LY86-AS1	0.7105445	0.4000005	-0.828923202073527	0.217672900206158
LY96	3.144095	1.94063	-0.696119729405428	0.0799584344006323
LYAR	72.96605	49.66795	-0.554910153853505	0.0328747236538823
LYG1	2.4465	6.30172	1.36502637072991	0.0810046233977039
LYN	9.995395	9.856285	-0.0202196078339948	0.853730460429105
LYPD1	2.231915	1.3716	-0.702422275391336	0.00185834666705654
LYPD3	27.03775	17.4436	-0.632277286480936	0.0922897593569317
LYPD5	1.0491205	0.4266785	-1.2979590714664	0.100472560813066
LYPD6	1.375375	0.650598	-1.07998673475996	0.0558038126979763
LYPD6B	3.62521	1.40928	-1.36310629039542	0.00859717954390364
LYPLA1	45.815	22.8352	-1.00456059385726	0.00170071259993615
LYPLA2	51.6758	61.7809	0.257672069356722	0.17505693086561
LYPLAL1	20.31075	15.8714	-0.355814121503715	0.0584002315425693
LYRM1	15.946	10.50555	-0.602042880410788	0.0365436976260925
LYRM2	10.51035	11.93155	0.182970759797305	0.189360522521471
LYRM4	26.0051	24.06275	-0.111993056027227	0.46312427891142
LYRM5	10.295975	22.7561	1.1441728703564	0.037718891019644
